39,,,Falmouth College of Arts,0,346,134,28,508,,0,173,79,105,357,,20,219,167,26,432,,20,738,380,159,1297,,0,766,529,110,1405,,0,114,292,4,410,,0,83,44,1,128,,0,963,865,115,1943,,20,1701,1245,274,3240,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,University of Gloucestershire(#2),14,1024,552,118,1708,,0,570,410,0,980,,401,1084,607,104,2196,,415,2678,1569,222,4884,,2,2258,1511,98,3869,,0,0,216,0,216,,224,290,60,29,603,,226,2548,1787,127,4688,,641,5226,3356,349,9572,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,Goldsmiths College,0,959,688,43,1690,,3,839,353,188,1383,,0,0,0,0,0,,3,1798,1041,231,3073,,11,3166,1918,97,5192,,0,148,983,0,1131,,0,395,492,0,887,,11,3709,3393,97,7210,,14,5507,4434,328,10283,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,The University of Greenwich(#4),0,2139,884,0,3023,,0,2092,745,0,2837,,116,149,264,0,529,,116,4380,1893,0,6389,,206,13093,2326,0,15625,,145,1639,1820,0,3604,,-1,741,181,0,921,,350,15473,4327,0,20150,,466,19853,6220,0,26539,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,Harper Adams University College,0,194,301,35,530,,0,152,23,105,280,,0,0,0,0,0,,0,346,324,140,810,,0,773,779,48,1600,,0,80,138,0,218,,0,131,99,0,230,,0,984,1016,48,2048,,0,1330,1340,188,2858,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,University of Hertfordshire,0,3640,3854,0,7494,,0,0,0,0,0,,0,0,0,0,0,,0,3640,3854,0,7494,,0,6008,4645,0,10653,,0,186,1558,0,1744,,0,1272,905,0,2177,,0,7466,7108,0,14574,,0,11106,10962,0,22068,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,Homerton College,0,108,37,0,145,,0,104,42,0,146,,0,9,0,0,9,,0,221,79,0,300,,0,657,246,0,903,,0,0,361,0,361,,0,11,41,0,52,,0,668,648,0,1316,,0,889,727,0,1616,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,The University of Huddersfield,0,1342,1163,110,2615,,0,944,506,290,1740,,0,307,263,41,611,,0,2593,1932,441,4966,,0,3297,2777,284,6358,,0,704,723,10,1437,,0,588,898,23,1509,,0,4589,4398,317,9304,,0,7182,6330,758,14270,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,The University of Hull,0,1845,1219,0,3064,,0,859,650,110,1619,,0,667,234,60,961,,0,3371,2103,170,5644,,0,4195,2019,10,6224,,0,128,4078,0,4206,,0,1088,745,0,1833,,0,5411,6842,10,12263,,0,8782,8945,180,17907,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,"Imperial College of Science, Technology & Medicine",0,3364,4276,30,7670,,55,2721,1172,68,4016,,523,3521,3398,81,7523,,578,9606,8846,179,19209,,832,9763,5231,769,16595,,175,448,3750,0,4373,,180,2051,1981,155,4367,,1187,12262,10962,924,25335,,1765,21868,19808,1103,44544,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,Institute of Advanced Nursing Education,602,150,367,62,1181,,0,0,0,0,0,,0,0,0,0,0,,602,150,367,62,1181,,0,785,1030,163,1978,,0,0,0,0,0,,0,0,0,0,0,,0,785,1030,163,1978,,602,935,1397,225,3159,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,Institute of Education,0,846,453,27,1326,,0,669,1018,0,1687,,0,76,26,0,102,,0,1591,1497,27,3115,,0,1774,502,0,2276,,0,303,559,0,862,,0,113,1697,0,1810,,0,2190,2758,0,4948,,0,3781,4255,27,8063,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,The University of Keele,48,1117,1022,170,2357,,0,504,352,161,1017,,0,193,23,0,216,,48,1814,1397,331,3590,,88,3186,884,153,4311,,0,12,379,0,391,,38,576,890,0,1504,,126,3774,2153,153,6206,,174,5588,3550,484,9796,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,The University of Kent at Canterbury,0,1497,1481,146,3124,,0,1227,416,99,1742,,0,212,48,54,314,,0,2936,1945,299,5180,,0,4391,1045,104,5540,,0,957,1416,0,2373,,0,665,700,0,1365,,0,6013,3161,104,9278,,0,8949,5106,403,14458,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,Kent Institute of Art & Design,0,472,164,20,656,,0,58,26,0,84,,0,131,81,0,212,,0,661,271,20,952,,168,2243,1795,38,4244,,0,0,0,0,0,,0,0,0,0,0,,168,2243,1795,38,4244,,168,2904,2066,58,5196,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,"King Alfred's College, Winchester",0,268,410,110,788,,0,548,241,370,1159,,0,0,0,0,0,,0,816,651,480,1947,,28,1301,916,44,2289,,0,119,360,2,481,,20,276,147,10,453,,48,1696,1423,56,3223,,48,2512,2074,536,5170,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,King's College London,18,4587,3766,34,8405,,0,2719,700,1173,4592,,2,1307,99,36,1444,,20,8613,4565,1243,14441,,336,9681,1843,98,11958,,2,462,1436,2,1902,,78,823,3191,15,4107,,416,10966,6470,115,17967,,436,19579,11035,1358,32408,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,Kingston University,63,1944,1751,168,3926,,97,1155,359,583,2194,,0,0,0,0,0,,160,3099,2110,751,6120,,774,5689,2726,1072,10261,,47,488,1610,0,2145,,41,1111,814,12,1978,,862,7288,5150,1084,14384,,1022,10387,7260,1835,20504,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,The University of Lancaster,0,1095,1620,13,2728,,34,1540,1491,388,3453,,0,141,69,3,213,,34,2776,3180,404,6394,,35,2875,2371,42,5323,,10,1367,1045,0,2422,,11,1438,1008,13,2470,,56,5680,4424,55,10215,,90,8456,7604,459,16609,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,Leeds Metropolitan University,0,3260,2129,83,5472,,0,1869,1900,331,4100,,0,1642,596,0,2238,,0,6771,4625,414,11810,,0,3159,1354,2,4515,,0,22,853,0,875,,0,1503,1091,0,2594,,0,4684,3298,2,7984,,0,11455,7923,416,19794,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,The University of Leeds,93,5702,3150,142,9087,,20,3095,1210,196,4521,,180,876,106,10,1172,,293,9673,4466,348,14780,,698,10171,8515,378,19762,,172,841,1680,0,2693,,57,1214,1573,0,2844,,927,12226,11768,378,25299,,1220,21899,16234,726,40079,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,The University of Leicester,0,2234,1674,0,3908,,0,1020,1274,0,2294,,0,674,11,71,756,,0,3928,2959,71,6958,,0,4337,2240,46,6623,,0,193,2496,0,2689,,0,1631,3167,0,4798,,0,6161,7903,46,14110,,0,10089,10862,117,21068,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,The University of Lincoln(#2),63,2351,1367,0,3781,,0,0,0,0,0,,86,88,12,0,186,,149,2439,1379,0,3967,,610,3055,3282,3826,10773,,226,368,308,0,902,,51,561,531,0,1143,,887,3984,4121,3826,12818,,1036,6423,5500,3826,16785,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,Liverpool Hope,0,546,190,0,736,,0,528,62,0,590,,0,0,0,0,0,,0,1074,252,0,1326,,0,3124,2725,0,5849,,0,0,382,0,382,,0,309,272,0,581,,0,3433,3379,0,6812,,0,4507,3631,0,8138,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,Liverpool John Moores University,62,2044,1697,16,3819,,0,1308,476,708,2492,,40,703,102,1,846,,102,4055,2275,725,7157,,163,5094,5609,544,11410,,213,875,4166,3,5257,,66,960,990,0,2016,,442,6929,10765,547,18683,,544,10984,13040,1272,25840,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,The University of Liverpool,63,1833,2495,170,4561,,12,1624,1380,213,3229,,127,1297,428,0,1852,,202,4754,4303,383,9642,,839,5303,2997,68,9207,,40,1717,4518,0,6275,,0,820,1603,0,2423,,879,7840,9118,68,17905,,1081,12594,13421,451,27547,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,London Business School,0,0,0,0,0,,0,1852,2585,0,4437,,0,0,0,0,0,,0,1852,2585,0,4437,,0,3074,3104,1359,7537,,0,0,0,0,0,,0,0,80,0,80,,0,3074,3184,1359,7617,,0,4926,5769,1359,12054,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,University of London (Institutes and activities)(#3),1772,2840,2701,0,7313,,0,2246,1118,152,3516,,386,94,447,0,927,,2158,5180,4266,152,11756,,69,7573,15146,90,22878,,0,478,4055,0,4533,,0,2146,1840,0,3986,,69,10197,21041,90,31397,,2227,15377,25307,242,43153,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,London Guildhall University,0,1788,1226,74,3088,,0,1055,694,129,1878,,524,972,157,10,1663,,524,3815,2077,213,6629,,450,3301,3760,549,8060,,1,613,716,0,1330,,103,662,520,2,1287,,554,4576,4996,551,10677,,1078,8391,7073,764,17306,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,The London Institute,0,2635,1085,0,3720,,0,866,405,0,1271,,0,228,1550,0,1778,,0,3729,3040,0,6769,,0,3947,2585,0,6532,,0,0,954,0,954,,0,1138,564,0,1702,,0,5085,4103,0,9188,,0,8814,7143,0,15957,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,London School of Economics and Political Science,0,2984,2112,0,5096,,0,1339,1881,0,3220,,0,0,0,0,0,,0,4323,3993,0,8316,,0,6559,2310,0,8869,,0,0,5991,0,5991,,0,758,330,0,1088,,0,7317,8631,0,15948,,0,11640,12624,0,24264,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,London School of Hygiene & Tropical Medicine,0,317,293,0,610,,0,279,163,0,442,,136,763,356,0,1255,,136,1359,812,0,2307,,5,1471,841,0,2317,,0,19,458,0,477,,0,22,34,0,56,,5,1512,1333,0,2850,,141,2871,2145,0,5157,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,Loughborough University,60,1836,2054,67,4017,,0,1573,847,494,2914,,0,143,147,1,291,,60,3552,3048,562,7222,,21,3093,1099,15,4228,,60,89,886,0,1035,,178,1762,1378,8,3326,,259,4944,3363,23,8589,,319,8496,6411,585,15811,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,University of Luton,405,1344,1463,0,3212,,15,1215,675,0,1905,,11,86,120,0,217,,431,2645,2258,0,5334,,1254,2341,2703,0,6298,,135,417,1509,0,2061,,13,229,504,0,746,,1402,2987,4716,0,9105,,1833,5632,6974,0,14439,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,University of Manchester,247,5388,4585,33,10253,,47,4805,3047,1268,9167,,433,1715,1114,8,3270,,727,11908,8746,1309,22690,,270,8505,5787,22,14584,,223,1688,4711,0,6622,,264,2557,2490,7,5318,,757,12750,12988,29,26524,,1484,24658,21734,1338,49214,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,The University of Manchester Institute of Science & Technology,0,1024,806,4,1834,,0,1411,1202,372,2985,,0,655,260,0,915,,0,3090,2268,376,5734,,225,5148,4895,122,10390,,7,406,1246,0,1659,,19,480,754,5,1258,,251,6034,6895,127,13307,,251,9124,9163,503,19041,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,The Manchester Metropolitan University,0,3538,2759,528,6825,,0,1579,2493,304,4376,,27,193,107,0,327,,27,5310,5359,832,11528,,0,4681,5052,245,9978,,64,1608,1383,23,3078,,0,1482,1075,1014,3571,,64,7771,7510,1282,16627,,91,13081,12869,2114,28155,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,Middlesex University,411,2577,1509,262,4759,,0,0,0,0,0,,188,7613,4506,676,12983,,599,10190,6015,938,17742,,57,4507,7830,501,12895,,0,0,0,0,0,,52,839,367,96,1354,,109,5346,8197,597,14249,,708,15536,14212,1535,31991,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,The University of Newcastle-upon-Tyne,520,3338,2945,0,6803,,0,2012,2747,8,4767,,216,1556,296,70,2138,,736,6906,5988,78,13708,,50,7427,4665,235,12377,,0,1966,1970,0,3936,,72,2084,1723,5,3884,,122,11477,8358,240,20197,,858,18383,14346,318,33905,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,Newman College,0,169,106,0,275,,0,0,0,0,0,,0,0,0,0,0,,0,169,106,0,275,,0,811,259,54,1124,,0,60,243,0,303,,0,70,72,0,142,,0,941,574,54,1569,,0,1110,680,54,1844,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,The University of North London,0,1371,744,0,2115,,0,2416,918,0,3334,,67,789,1019,0,1875,,67,4576,2681,0,7324,,136,5725,2724,0,8585,,0,0,0,0,0,,26,1459,647,0,2132,,162,7184,3371,0,10717,,229,11760,6052,0,18041,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,University College Northampton,0,1028,603,76,1707,,0,636,226,160,1022,,18,73,54,8,153,,18,1737,883,244,2882,,0,3305,1262,118,4685,,0,744,1575,57,2376,,0,799,283,28,1110,,0,4848,3120,203,8171,,18,6585,4003,447,11053,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,Northern School of Contemporary Dance,0,21,8,0,29,,0,5,41,30,76,,0,71,20,0,91,,0,97,69,30,196,,0,207,27,28,262,,0,0,58,0,58,,0,0,2,0,2,,0,207,87,28,322,,0,304,156,58,518,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,The University of Northumbria at Newcastle,0,2318,4128,0,6446,,192,3133,283,0,3608,,112,485,142,0,739,,304,5936,4553,0,10793,,1066,6166,1640,0,8872,,0,0,0,0,0,,23,2446,2279,0,4748,,1089,8612,3919,0,13620,,1393,14548,8472,0,24413,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,Norwich School of Art and Design,0,162,66,0,228,,0,44,13,0,57,,45,114,126,0,285,,45,320,205,0,570,,0,779,364,171,1314,,0,0,0,0,0,,0,0,91,0,91,,0,779,455,171,1405,,45,1099,660,171,1975,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,The Nottingham Trent University,0,2281,2049,48,4378,,72,2681,2618,2139,7510,,26,271,446,0,743,,98,5233,5113,2187,12631,,0,3693,1462,0,5155,,0,526,609,0,1135,,0,1916,1870,0,3786,,0,6135,3941,0,10076,,98,11368,9054,2187,22707,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,The University of Nottingham,41,2916,2801,0,5758,,36,3413,4022,214,7685,,220,1325,305,0,1850,,297,7654,7128,214,15293,,5,5990,3105,0,9100,,220,997,3199,0,4416,,72,2776,2846,0,5694,,297,9763,9150,0,19210,,594,17417,16278,214,34503,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
