Table 3 - Income of each Institution from Research Grants and Contracts and for Other Services Rendered 2000/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UK Institutions,,,,,,,,,,,,,,,,,,,,,,£ Thousands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Research Grants & Contracts,,,,,,,,,Other Income - Other Services Rendered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OST               research councils,UK based charities,"UK cent govt bodies, local auth, health & hosp auth","UK industry, commerce & public corps",EU sources,Other overseas sources,Other                  sources,Total ,,Course validation fees,Teaching companies,"UK cent govt bodies, local auth, health & hosp auth","UK industry, commerce & public corps",EU sources,Other                    overseas sources,Other                  sources,Total ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,Total UK,,695157,554901,372866,258872,170197,112280,42955,2207228,,16637,19338,169695,125645,54389,26945,239613,652262,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Total England,,580690,461571,289604,215201,137846,96480,30992,1812384,,13929,15046,120461,90557,40972,23547,202291,506803,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,Anglia Polytechnic University,192,129,2245,205,48,0,19,2838,,0,130,4423,0,633,0,1689,6875,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,Aston University,1675,622,958,831,666,234,115,5101,,0,449,0,2038,0,0,0,2487,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,Bath Spa University College,8,1,66,62,38,0,48,223,,0,0,0,0,0,0,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,The University of Bath,7170,2962,2390,2782,977,699,228,17208,,5,574,1157,1731,20,131,2081,5699,,6
7,,,Birkbeck College,2494,1059,675,301,253,91,0,4873,,0,0,31,118,1,8,337,495,,7
8,,,The University of Birmingham,23143,14718,13203,7288,2342,1494,728,62916,,21,327,5746,3100,1129,257,1585,12165,,8
9,,,Bishop Grosseteste College,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,68,121,,9
10,,,Bolton Institute of Higher Education,121,47,277,98,8,67,5,623,,0,33,945,138,405,8,55,1584,,10
11,,,Bournemouth University,58,82,242,155,81,56,196,870,,0,127,1094,46,75,189,523,2054,,11
12,,,The University of Bradford,1435,1632,1378,735,297,1005,162,6644,,1252,53,338,137,31,92,117,2020,,12
13,,,Bretton Hall College of HE,0,15,62,0,0,0,0,77,,0,0,85,0,47,0,146,278,,13
14,,,The University of Brighton,1102,206,1326,507,970,100,0,4211,,0,599,922,180,95,67,1832,3695,,14
15,,,The University of Bristol,19401,15191,8475,3528,3467,1222,0,51284,,14,27,1163,7840,32,71,1156,10303,,15
16,,,Brunel University,3223,606,1276,1061,1324,103,52,7645,,35,338,-130,241,258,12,254,1008,,16
17,,,Buckinghamshire Chilterns University College,0,0,73,970,63,-7,1,1100,,0,0,82,0,42,0,2266,2390,,17
18,,,The University of Cambridge,49254,40442,10326,10225,6819,7772,1587,126425,,0,0,0,0,0,0,10364,10364,,18
19,,,The Institute of Cancer Research(#1),1540,16821,3294,1201,216,145,149,23366,,0,0,0,0,0,0,0,0,,19
20,,,Canterbury Christ Church University College,73,97,327,49,24,0,5,575,,0,0,1922,0,0,0,2792,4714,,20
21,,,The University of Central England in Birmingham,0,99,985,427,1350,0,18,2879,,0,0,941,1188,1983,14,1765,5891,,21
22,,,The University of Central Lancashire,218,222,756,217,108,3,215,1739,,72,47,459,208,424,229,2014,3453,,22
23,,,Central School of Speech and Drama,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,23
24,,,Chester College of HE,0,2,166,0,0,6,0,174,,0,0,0,0,25,0,93,118,,24
25,,,University College Chichester,0,37,40,37,0,0,37,151,,0,0,0,0,0,0,0,0,,25
26,,,City University,1247,536,1391,397,686,268,326,4851,,233,45,166,255,1,197,749,1646,,26
27,,,Coventry University,233,172,1244,180,636,38,1,2504,,34,97,659,474,1208,308,304,3084,,27
28,,,Cranfield University,6182,240,8291,12987,3848,2774,0,34322,,0,0,0,0,0,0,0,0,,28
29,,,Cumbria Institute of the Arts(#2),0,0,4,0,0,0,0,4,,0,0,0,102,80,0,0,182,,29
30,,,Dartington College of Arts,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,30
31,,,De Montfort University,1681,275,1034,932,416,711,3769,8818,,0,0,595,3364,0,91,2389,6439,,31
32,,,University of Derby,208,34,296,262,0,25,14,839,,0,88,1339,920,235,555,1134,4271,,32
33,,,University of Durham,8167,2427,7089,1785,1119,639,2,21228,,114,250,1893,2571,2013,68,658,7567,,33
34,,,The University of East Anglia,7123,3512,4404,1325,1988,936,280,19568,,129,86,122,137,36,866,404,1780,,34
35,,,The University of East London,203,235,459,266,53,14,127,1357,,254,0,836,714,797,0,16,2617,,35
36,,,Edge Hill College of Higher Education,34,16,208,0,0,0,0,258,,0,0,4,0,181,0,0,185,,36
