,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,214.0,0,2007,Year,Vaal University of Technology,,WHITE,1.0 Professional Staff     -Sub-total
1,7.0,0,2007,Year,Vaal University of Technology,,COLOURED,1.0 Professional Staff     -Sub-total
2,21.0,0,2007,Year,Vaal University of Technology,,INDIAN,1.0 Professional Staff     -Sub-total
3,153.0,0,2007,Year,Vaal University of Technology,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2007,Year,Vaal University of Technology,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,395.0,0,2007,Year,Vaal University of Technology,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,214.0,0,2007,Year,Vaal University of Technology,MALE,,1.0 Professional Staff     -Sub-total
7,181.0,0,2007,Year,Vaal University of Technology,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,Vaal University of Technology,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,174.0,0,2007,Year,Vaal University of Technology,,WHITE,   1.1 Instruction/Research Professional
10,3.0,0,2007,Year,Vaal University of Technology,,COLOURED,   1.1 Instruction/Research Professional
11,16.0,0,2007,Year,Vaal University of Technology,,INDIAN,   1.1 Instruction/Research Professional
12,94.0,0,2007,Year,Vaal University of Technology,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2007,Year,Vaal University of Technology,,ALL OTHER,   1.1 Instruction/Research Professional
14,287.0,0,2007,Year,Vaal University of Technology,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,153.0,0,2007,Year,Vaal University of Technology,MALE,,   1.1 Instruction/Research Professional
16,134.0,0,2007,Year,Vaal University of Technology,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,Vaal University of Technology,UNKNOWN,,   1.1 Instruction/Research Professional
18,8.0,0,2007,Year,Vaal University of Technology,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2007,Year,Vaal University of Technology,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,2.0,0,2007,Year,Vaal University of Technology,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,15.0,0,2007,Year,Vaal University of Technology,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2007,Year,Vaal University of Technology,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,26.0,0,2007,Year,Vaal University of Technology,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,20.0,0,2007,Year,Vaal University of Technology,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,6.0,0,2007,Year,Vaal University of Technology,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2007,Year,Vaal University of Technology,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,32.0,0,2007,Year,Vaal University of Technology,,WHITE,   1.3 Specialist/Support Professionals
28,3.0,0,2007,Year,Vaal University of Technology,,COLOURED,   1.3 Specialist/Support Professionals
29,3.0,0,2007,Year,Vaal University of Technology,,INDIAN,   1.3 Specialist/Support Professionals
30,44.0,0,2007,Year,Vaal University of Technology,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2007,Year,Vaal University of Technology,,ALL OTHER,   1.3 Specialist/Support Professionals
32,82.0,0,2007,Year,Vaal University of Technology,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
