,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
52,19.0,0,2002,Year,M.L. Sultan Technikon,FEMALE,,   2.1 Technical Employees
53,0.0,0,2002,Year,M.L. Sultan Technikon,UNKNOWN,,   2.1 Technical Employees
54,0.0,0,2002,Year,M.L. Sultan Technikon,,WHITE,   2.2 Non-professional Administrative Employees
55,2.0,0,2002,Year,M.L. Sultan Technikon,,COLOURED,   2.2 Non-professional Administrative Employees
56,129.0,0,2002,Year,M.L. Sultan Technikon,,INDIAN,   2.2 Non-professional Administrative Employees
57,70.0,0,2002,Year,M.L. Sultan Technikon,,AFRICAN,   2.2 Non-professional Administrative Employees
58,1.0,0,2002,Year,M.L. Sultan Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,202.0,0,2002,Year,M.L. Sultan Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,83.0,0,2002,Year,M.L. Sultan Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,119.0,0,2002,Year,M.L. Sultan Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2002,Year,M.L. Sultan Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,0.0,0,2002,Year,M.L. Sultan Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2002,Year,M.L. Sultan Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,6.0,0,2002,Year,M.L. Sultan Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2002,Year,M.L. Sultan Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2002,Year,M.L. Sultan Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,6.0,0,2002,Year,M.L. Sultan Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,6.0,0,2002,Year,M.L. Sultan Technikon,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2002,Year,M.L. Sultan Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2002,Year,M.L. Sultan Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
72,0.0,0,2002,Year,M.L. Sultan Technikon,,WHITE,   2.4 Service\Employees
73,0.0,0,2002,Year,M.L. Sultan Technikon,,COLOURED,   2.4 Service\Employees
74,26.0,0,2002,Year,M.L. Sultan Technikon,,INDIAN,   2.4 Service\Employees
75,25.0,0,2002,Year,M.L. Sultan Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2002,Year,M.L. Sultan Technikon,,ALL OTHER,   2.4 Service\Employees
77,51.0,0,2002,Year,M.L. Sultan Technikon,TOTAL,TOTAL,   2.4 Service\Employees
78,34.0,0,2002,Year,M.L. Sultan Technikon,MALE,,   2.4 Service\Employees
79,17.0,0,2002,Year,M.L. Sultan Technikon,FEMALE,,   2.4 Service\Employees
80,0.0,0,2002,Year,M.L. Sultan Technikon,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2002,Year,M.L. Sultan Technikon,,WHITE,3.0 Unknown
82,0.0,0,2002,Year,M.L. Sultan Technikon,,COLOURED,3.0 Unknown
83,0.0,0,2002,Year,M.L. Sultan Technikon,,INDIAN,3.0 Unknown
84,0.0,0,2002,Year,M.L. Sultan Technikon,,AFRICAN,3.0 Unknown
85,0.0,0,2002,Year,M.L. Sultan Technikon,,ALL OTHER,3.0 Unknown
86,0.0,0,2002,Year,M.L. Sultan Technikon,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2002,Year,M.L. Sultan Technikon,MALE,,3.0 Unknown
88,0.0,0,2002,Year,M.L. Sultan Technikon,FEMALE,,3.0 Unknown
89,0.0,0,2002,Year,M.L. Sultan Technikon,UNKNOWN,,3.0 Unknown
90,49.0,0,2002,Year,M.L. Sultan Technikon,,WHITE,9.9 TOTAL
91,9.0,0,2002,Year,M.L. Sultan Technikon,,COLOURED,9.9 TOTAL
92,437.0,0,2002,Year,M.L. Sultan Technikon,,INDIAN,9.9 TOTAL
93,179.0,0,2002,Year,M.L. Sultan Technikon,,AFRICAN,9.9 TOTAL
94,3.0,0,2002,Year,M.L. Sultan Technikon,,ALL OTHER,9.9 TOTAL
95,677.0,0,2002,Year,M.L. Sultan Technikon,TOTAL,TOTAL,9.9 TOTAL
96,389.0,0,2002,Year,M.L. Sultan Technikon,MALE,,9.9 TOTAL
97,288.0,0,2002,Year,M.L. Sultan Technikon,FEMALE,,9.9 TOTAL
98,0.0,0,2002,Year,M.L. Sultan Technikon,UNKNOWN,,9.9 TOTAL
