,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,94.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,1.0 Professional Staff     -Sub-total
1,11.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,1.0 Professional Staff     -Sub-total
2,47.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,1.0 Professional Staff     -Sub-total
3,490.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,1.0 Professional Staff     -Sub-total
5,642.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,354.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,1.0 Professional Staff     -Sub-total
7,288.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,1.0 Professional Staff     -Sub-total
9,84.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   1.1 Instruction/Research Professional
10,9.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   1.1 Instruction/Research Professional
11,43.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   1.1 Instruction/Research Professional
12,390.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   1.1 Instruction/Research Professional
14,526.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,304.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   1.1 Instruction/Research Professional
16,222.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   1.1 Instruction/Research Professional
18,7.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,2.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,22.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,32.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,25.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,7.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,3.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   1.3 Specialist/Support Professionals
28,1.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   1.3 Specialist/Support Professionals
29,2.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   1.3 Specialist/Support Professionals
30,78.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   1.3 Specialist/Support Professionals
32,84.0,0,2007,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   1.3 Specialist/Support Professionals
