,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,842.0,0,2006,Year,North West University,,WHITE,1.0 Professional Staff     -Sub-total
1,20.0,0,2006,Year,North West University,,COLOURED,1.0 Professional Staff     -Sub-total
2,15.0,0,2006,Year,North West University,,INDIAN,1.0 Professional Staff     -Sub-total
3,306.0,0,2006,Year,North West University,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2006,Year,North West University,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1183.0,0,2006,Year,North West University,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,713.0,0,2006,Year,North West University,MALE,,1.0 Professional Staff     -Sub-total
7,470.0,0,2006,Year,North West University,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2006,Year,North West University,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,633.0,0,2006,Year,North West University,,WHITE,   1.1 Instruction/Research Professional
10,14.0,0,2006,Year,North West University,,COLOURED,   1.1 Instruction/Research Professional
11,10.0,0,2006,Year,North West University,,INDIAN,   1.1 Instruction/Research Professional
12,248.0,0,2006,Year,North West University,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2006,Year,North West University,,ALL OTHER,   1.1 Instruction/Research Professional
14,905.0,0,2006,Year,North West University,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,557.0,0,2006,Year,North West University,MALE,,   1.1 Instruction/Research Professional
16,348.0,0,2006,Year,North West University,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2006,Year,North West University,UNKNOWN,,   1.1 Instruction/Research Professional
18,72.0,0,2006,Year,North West University,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,3.0,0,2006,Year,North West University,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2006,Year,North West University,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,19.0,0,2006,Year,North West University,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2006,Year,North West University,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,95.0,0,2006,Year,North West University,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,75.0,0,2006,Year,North West University,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,20.0,0,2006,Year,North West University,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2006,Year,North West University,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,137.0,0,2006,Year,North West University,,WHITE,   1.3 Specialist/Support Professionals
28,3.0,0,2006,Year,North West University,,COLOURED,   1.3 Specialist/Support Professionals
29,4.0,0,2006,Year,North West University,,INDIAN,   1.3 Specialist/Support Professionals
30,39.0,0,2006,Year,North West University,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2006,Year,North West University,,ALL OTHER,   1.3 Specialist/Support Professionals
32,183.0,0,2006,Year,North West University,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,81.0,0,2006,Year,North West University,MALE,,   1.3 Specialist/Support Professionals
34,102.0,0,2006,Year,North West University,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2006,Year,North West University,UNKNOWN,,   1.3 Specialist/Support Professionals
36,629.0,0,2006,Year,North West University,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,33.0,0,2006,Year,North West University,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,6.0,0,2006,Year,North West University,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,784.0,0,2006,Year,North West University,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2006,Year,North West University,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1452.0,0,2006,Year,North West University,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,545.0,0,2006,Year,North West University,MALE,,2.0 Non-Professional Staff    -Sub-total
43,907.0,0,2006,Year,North West University,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2006,Year,North West University,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
