,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,718.0,0,2007,Year,University of Cape Town,,WHITE,1.0 Professional Staff     -Sub-total
1,209.0,0,2007,Year,University of Cape Town,,COLOURED,1.0 Professional Staff     -Sub-total
2,73.0,0,2007,Year,University of Cape Town,,INDIAN,1.0 Professional Staff     -Sub-total
3,89.0,0,2007,Year,University of Cape Town,,AFRICAN,1.0 Professional Staff     -Sub-total
4,268.0,0,2007,Year,University of Cape Town,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1357.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,791.0,0,2007,Year,University of Cape Town,MALE,,1.0 Professional Staff     -Sub-total
7,566.0,0,2007,Year,University of Cape Town,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,University of Cape Town,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,492.0,0,2007,Year,University of Cape Town,,WHITE,   1.1 Instruction/Research Professional
10,77.0,0,2007,Year,University of Cape Town,,COLOURED,   1.1 Instruction/Research Professional
11,49.0,0,2007,Year,University of Cape Town,,INDIAN,   1.1 Instruction/Research Professional
12,46.0,0,2007,Year,University of Cape Town,,AFRICAN,   1.1 Instruction/Research Professional
13,225.0,0,2007,Year,University of Cape Town,,ALL OTHER,   1.1 Instruction/Research Professional
14,889.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,567.0,0,2007,Year,University of Cape Town,MALE,,   1.1 Instruction/Research Professional
16,322.0,0,2007,Year,University of Cape Town,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,University of Cape Town,UNKNOWN,,   1.1 Instruction/Research Professional
18,34.0,0,2007,Year,University of Cape Town,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,7.0,0,2007,Year,University of Cape Town,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,6.0,0,2007,Year,University of Cape Town,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,4.0,0,2007,Year,University of Cape Town,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,9.0,0,2007,Year,University of Cape Town,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,60.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,33.0,0,2007,Year,University of Cape Town,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,27.0,0,2007,Year,University of Cape Town,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2007,Year,University of Cape Town,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,192.0,0,2007,Year,University of Cape Town,,WHITE,   1.3 Specialist/Support Professionals
28,125.0,0,2007,Year,University of Cape Town,,COLOURED,   1.3 Specialist/Support Professionals
29,18.0,0,2007,Year,University of Cape Town,,INDIAN,   1.3 Specialist/Support Professionals
30,39.0,0,2007,Year,University of Cape Town,,AFRICAN,   1.3 Specialist/Support Professionals
31,34.0,0,2007,Year,University of Cape Town,,ALL OTHER,   1.3 Specialist/Support Professionals
32,408.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,191.0,0,2007,Year,University of Cape Town,MALE,,   1.3 Specialist/Support Professionals
34,217.0,0,2007,Year,University of Cape Town,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2007,Year,University of Cape Town,UNKNOWN,,   1.3 Specialist/Support Professionals
36,313.0,0,2007,Year,University of Cape Town,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,775.0,0,2007,Year,University of Cape Town,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,43.0,0,2007,Year,University of Cape Town,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,234.0,0,2007,Year,University of Cape Town,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,79.0,0,2007,Year,University of Cape Town,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1444.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,498.0,0,2007,Year,University of Cape Town,MALE,,2.0 Non-Professional Staff    -Sub-total
43,946.0,0,2007,Year,University of Cape Town,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2007,Year,University of Cape Town,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,81.0,0,2007,Year,University of Cape Town,,WHITE,   2.1 Technical Employees
46,68.0,0,2007,Year,University of Cape Town,,COLOURED,   2.1 Technical Employees
47,6.0,0,2007,Year,University of Cape Town,,INDIAN,   2.1 Technical Employees
48,17.0,0,2007,Year,University of Cape Town,,AFRICAN,   2.1 Technical Employees
49,29.0,0,2007,Year,University of Cape Town,,ALL OTHER,   2.1 Technical Employees
50,201.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,   2.1 Technical Employees
51,121.0,0,2007,Year,University of Cape Town,MALE,,   2.1 Technical Employees
52,80.0,0,2007,Year,University of Cape Town,FEMALE,,   2.1 Technical Employees
53,0.0,0,2007,Year,University of Cape Town,UNKNOWN,,   2.1 Technical Employees
54,228.0,0,2007,Year,University of Cape Town,,WHITE,   2.2 Non-professional Administrative Employees
55,587.0,0,2007,Year,University of Cape Town,,COLOURED,   2.2 Non-professional Administrative Employees
56,37.0,0,2007,Year,University of Cape Town,,INDIAN,   2.2 Non-professional Administrative Employees
57,188.0,0,2007,Year,University of Cape Town,,AFRICAN,   2.2 Non-professional Administrative Employees
58,47.0,0,2007,Year,University of Cape Town,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,1087.0,0,2007,Year,University of Cape Town,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
