,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,893.0,0,2006,Year,University of Cape Town,,WHITE,1.0 Professional Staff     -Sub-total
1,175.0,0,2006,Year,University of Cape Town,,COLOURED,1.0 Professional Staff     -Sub-total
2,63.0,0,2006,Year,University of Cape Town,,INDIAN,1.0 Professional Staff     -Sub-total
3,76.0,0,2006,Year,University of Cape Town,,AFRICAN,1.0 Professional Staff     -Sub-total
4,71.0,0,2006,Year,University of Cape Town,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1278.0,0,2006,Year,University of Cape Town,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,762.0,0,2006,Year,University of Cape Town,MALE,,1.0 Professional Staff     -Sub-total
7,516.0,0,2006,Year,University of Cape Town,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2006,Year,University of Cape Town,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,635.0,0,2006,Year,University of Cape Town,,WHITE,   1.1 Instruction/Research Professional
10,68.0,0,2006,Year,University of Cape Town,,COLOURED,   1.1 Instruction/Research Professional
11,43.0,0,2006,Year,University of Cape Town,,INDIAN,   1.1 Instruction/Research Professional
12,43.0,0,2006,Year,University of Cape Town,,AFRICAN,   1.1 Instruction/Research Professional
13,62.0,0,2006,Year,University of Cape Town,,ALL OTHER,   1.1 Instruction/Research Professional
14,851.0,0,2006,Year,University of Cape Town,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,559.0,0,2006,Year,University of Cape Town,MALE,,   1.1 Instruction/Research Professional
16,292.0,0,2006,Year,University of Cape Town,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2006,Year,University of Cape Town,UNKNOWN,,   1.1 Instruction/Research Professional
18,43.0,0,2006,Year,University of Cape Town,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,6.0,0,2006,Year,University of Cape Town,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,6.0,0,2006,Year,University of Cape Town,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,4.0,0,2006,Year,University of Cape Town,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2006,Year,University of Cape Town,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,59.0,0,2006,Year,University of Cape Town,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,32.0,0,2006,Year,University of Cape Town,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,27.0,0,2006,Year,University of Cape Town,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2006,Year,University of Cape Town,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,215.0,0,2006,Year,University of Cape Town,,WHITE,   1.3 Specialist/Support Professionals
28,101.0,0,2006,Year,University of Cape Town,,COLOURED,   1.3 Specialist/Support Professionals
29,14.0,0,2006,Year,University of Cape Town,,INDIAN,   1.3 Specialist/Support Professionals
30,29.0,0,2006,Year,University of Cape Town,,AFRICAN,   1.3 Specialist/Support Professionals
31,9.0,0,2006,Year,University of Cape Town,,ALL OTHER,   1.3 Specialist/Support Professionals
32,368.0,0,2006,Year,University of Cape Town,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,171.0,0,2006,Year,University of Cape Town,MALE,,   1.3 Specialist/Support Professionals
34,197.0,0,2006,Year,University of Cape Town,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2006,Year,University of Cape Town,UNKNOWN,,   1.3 Specialist/Support Professionals
36,367.0,0,2006,Year,University of Cape Town,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,783.0,0,2006,Year,University of Cape Town,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,42.0,0,2006,Year,University of Cape Town,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,220.0,0,2006,Year,University of Cape Town,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,29.0,0,2006,Year,University of Cape Town,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1441.0,0,2006,Year,University of Cape Town,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
