,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,1754.0,0,2003,Year,University of Pretoria,,WHITE,1.0 Professional Staff     -Sub-total
1,31.0,0,2003,Year,University of Pretoria,,COLOURED,1.0 Professional Staff     -Sub-total
2,44.0,0,2003,Year,University of Pretoria,,INDIAN,1.0 Professional Staff     -Sub-total
3,157.0,0,2003,Year,University of Pretoria,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1986.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,1080.0,0,2003,Year,University of Pretoria,MALE,,1.0 Professional Staff     -Sub-total
7,906.0,0,2003,Year,University of Pretoria,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,1357.0,0,2003,Year,University of Pretoria,,WHITE,   1.1 Instruction/Research Professional
10,22.0,0,2003,Year,University of Pretoria,,COLOURED,   1.1 Instruction/Research Professional
11,38.0,0,2003,Year,University of Pretoria,,INDIAN,   1.1 Instruction/Research Professional
12,107.0,0,2003,Year,University of Pretoria,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   1.1 Instruction/Research Professional
14,1524.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,848.0,0,2003,Year,University of Pretoria,MALE,,   1.1 Instruction/Research Professional
16,676.0,0,2003,Year,University of Pretoria,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   1.1 Instruction/Research Professional
18,181.0,0,2003,Year,University of Pretoria,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2003,Year,University of Pretoria,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2003,Year,University of Pretoria,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,15.0,0,2003,Year,University of Pretoria,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,199.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,111.0,0,2003,Year,University of Pretoria,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,88.0,0,2003,Year,University of Pretoria,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,216.0,0,2003,Year,University of Pretoria,,WHITE,   1.3 Specialist/Support Professionals
28,7.0,0,2003,Year,University of Pretoria,,COLOURED,   1.3 Specialist/Support Professionals
29,5.0,0,2003,Year,University of Pretoria,,INDIAN,   1.3 Specialist/Support Professionals
30,35.0,0,2003,Year,University of Pretoria,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   1.3 Specialist/Support Professionals
32,263.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,121.0,0,2003,Year,University of Pretoria,MALE,,   1.3 Specialist/Support Professionals
34,142.0,0,2003,Year,University of Pretoria,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   1.3 Specialist/Support Professionals
36,697.0,0,2003,Year,University of Pretoria,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,26.0,0,2003,Year,University of Pretoria,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,9.0,0,2003,Year,University of Pretoria,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,678.0,0,2003,Year,University of Pretoria,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1410.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,584.0,0,2003,Year,University of Pretoria,MALE,,2.0 Non-Professional Staff    -Sub-total
43,826.0,0,2003,Year,University of Pretoria,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,61.0,0,2003,Year,University of Pretoria,,WHITE,   2.1 Technical Employees
46,2.0,0,2003,Year,University of Pretoria,,COLOURED,   2.1 Technical Employees
47,1.0,0,2003,Year,University of Pretoria,,INDIAN,   2.1 Technical Employees
48,26.0,0,2003,Year,University of Pretoria,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   2.1 Technical Employees
50,90.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   2.1 Technical Employees
51,38.0,0,2003,Year,University of Pretoria,MALE,,   2.1 Technical Employees
52,52.0,0,2003,Year,University of Pretoria,FEMALE,,   2.1 Technical Employees
53,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   2.1 Technical Employees
54,542.0,0,2003,Year,University of Pretoria,,WHITE,   2.2 Non-professional Administrative Employees
55,20.0,0,2003,Year,University of Pretoria,,COLOURED,   2.2 Non-professional Administrative Employees
56,6.0,0,2003,Year,University of Pretoria,,INDIAN,   2.2 Non-professional Administrative Employees
57,131.0,0,2003,Year,University of Pretoria,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,699.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,105.0,0,2003,Year,University of Pretoria,MALE,,   2.2 Non-professional Administrative Employees
61,594.0,0,2003,Year,University of Pretoria,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,28.0,0,2003,Year,University of Pretoria,,WHITE,   2.3 Crafts/Trades Employees
64,1.0,0,2003,Year,University of Pretoria,,COLOURED,   2.3 Crafts/Trades Employees
65,1.0,0,2003,Year,University of Pretoria,,INDIAN,   2.3 Crafts/Trades Employees
66,4.0,0,2003,Year,University of Pretoria,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   2.3 Crafts/Trades Employees
68,34.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,29.0,0,2003,Year,University of Pretoria,MALE,,   2.3 Crafts/Trades Employees
70,5.0,0,2003,Year,University of Pretoria,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   2.3 Crafts/Trades Employees
72,66.0,0,2003,Year,University of Pretoria,,WHITE,   2.4 Service\Employees
73,3.0,0,2003,Year,University of Pretoria,,COLOURED,   2.4 Service\Employees
74,1.0,0,2003,Year,University of Pretoria,,INDIAN,   2.4 Service\Employees
75,517.0,0,2003,Year,University of Pretoria,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,   2.4 Service\Employees
77,587.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,   2.4 Service\Employees
78,412.0,0,2003,Year,University of Pretoria,MALE,,   2.4 Service\Employees
79,175.0,0,2003,Year,University of Pretoria,FEMALE,,   2.4 Service\Employees
80,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2003,Year,University of Pretoria,,WHITE,3.0 Unknown
82,0.0,0,2003,Year,University of Pretoria,,COLOURED,3.0 Unknown
83,0.0,0,2003,Year,University of Pretoria,,INDIAN,3.0 Unknown
84,0.0,0,2003,Year,University of Pretoria,,AFRICAN,3.0 Unknown
85,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,3.0 Unknown
86,0.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2003,Year,University of Pretoria,MALE,,3.0 Unknown
88,0.0,0,2003,Year,University of Pretoria,FEMALE,,3.0 Unknown
89,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,3.0 Unknown
90,2451.0,0,2003,Year,University of Pretoria,,WHITE,9.9 TOTAL
91,57.0,0,2003,Year,University of Pretoria,,COLOURED,9.9 TOTAL
92,53.0,0,2003,Year,University of Pretoria,,INDIAN,9.9 TOTAL
93,835.0,0,2003,Year,University of Pretoria,,AFRICAN,9.9 TOTAL
94,0.0,0,2003,Year,University of Pretoria,,ALL OTHER,9.9 TOTAL
95,3396.0,0,2003,Year,University of Pretoria,TOTAL,TOTAL,9.9 TOTAL
96,1664.0,0,2003,Year,University of Pretoria,MALE,,9.9 TOTAL
97,1732.0,0,2003,Year,University of Pretoria,FEMALE,,9.9 TOTAL
98,0.0,0,2003,Year,University of Pretoria,UNKNOWN,,9.9 TOTAL
