,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,291.0,0,2004,Year,Port Elizabeth Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,23.0,0,2004,Year,Port Elizabeth Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,7.0,0,2004,Year,Port Elizabeth Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,29.0,0,2004,Year,Port Elizabeth Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2004,Year,Port Elizabeth Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,350.0,0,2004,Year,Port Elizabeth Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,220.0,0,2004,Year,Port Elizabeth Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,130.0,0,2004,Year,Port Elizabeth Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2004,Year,Port Elizabeth Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,207.0,0,2004,Year,Port Elizabeth Technikon,,WHITE,   1.1 Instruction/Research Professional
10,13.0,0,2004,Year,Port Elizabeth Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,5.0,0,2004,Year,Port Elizabeth Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,13.0,0,2004,Year,Port Elizabeth Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2004,Year,Port Elizabeth Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,238.0,0,2004,Year,Port Elizabeth Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,150.0,0,2004,Year,Port Elizabeth Technikon,MALE,,   1.1 Instruction/Research Professional
16,88.0,0,2004,Year,Port Elizabeth Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2004,Year,Port Elizabeth Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,46.0,0,2004,Year,Port Elizabeth Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
