,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,1517.0,0,2002,Year,University of Pretoria,,WHITE,1.0 Professional Staff     -Sub-total
1,22.0,0,2002,Year,University of Pretoria,,COLOURED,1.0 Professional Staff     -Sub-total
2,34.0,0,2002,Year,University of Pretoria,,INDIAN,1.0 Professional Staff     -Sub-total
3,122.0,0,2002,Year,University of Pretoria,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2002,Year,University of Pretoria,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1695.0,0,2002,Year,University of Pretoria,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,913.0,0,2002,Year,University of Pretoria,MALE,,1.0 Professional Staff     -Sub-total
7,782.0,0,2002,Year,University of Pretoria,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2002,Year,University of Pretoria,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,1183.0,0,2002,Year,University of Pretoria,,WHITE,   1.1 Instruction/Research Professional
10,18.0,0,2002,Year,University of Pretoria,,COLOURED,   1.1 Instruction/Research Professional
11,29.0,0,2002,Year,University of Pretoria,,INDIAN,   1.1 Instruction/Research Professional
12,91.0,0,2002,Year,University of Pretoria,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2002,Year,University of Pretoria,,ALL OTHER,   1.1 Instruction/Research Professional
14,1321.0,0,2002,Year,University of Pretoria,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,738.0,0,2002,Year,University of Pretoria,MALE,,   1.1 Instruction/Research Professional
16,583.0,0,2002,Year,University of Pretoria,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2002,Year,University of Pretoria,UNKNOWN,,   1.1 Instruction/Research Professional
18,144.0,0,2002,Year,University of Pretoria,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,0.0,0,2002,Year,University of Pretoria,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2002,Year,University of Pretoria,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
