,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,352.0,0,2002,Year,Cape Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,60.0,0,2002,Year,Cape Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,7.0,0,2002,Year,Cape Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,30.0,0,2002,Year,Cape Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,449.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,272.0,0,2002,Year,Cape Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,177.0,0,2002,Year,Cape Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,284.0,0,2002,Year,Cape Technikon,,WHITE,   1.1 Instruction/Research Professional
10,34.0,0,2002,Year,Cape Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,5.0,0,2002,Year,Cape Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,9.0,0,2002,Year,Cape Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,332.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,217.0,0,2002,Year,Cape Technikon,MALE,,   1.1 Instruction/Research Professional
16,115.0,0,2002,Year,Cape Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,14.0,0,2002,Year,Cape Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,5.0,0,2002,Year,Cape Technikon,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2002,Year,Cape Technikon,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,7.0,0,2002,Year,Cape Technikon,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,27.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,21.0,0,2002,Year,Cape Technikon,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,6.0,0,2002,Year,Cape Technikon,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,54.0,0,2002,Year,Cape Technikon,,WHITE,   1.3 Specialist/Support Professionals
28,21.0,0,2002,Year,Cape Technikon,,COLOURED,   1.3 Specialist/Support Professionals
29,1.0,0,2002,Year,Cape Technikon,,INDIAN,   1.3 Specialist/Support Professionals
30,14.0,0,2002,Year,Cape Technikon,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,   1.3 Specialist/Support Professionals
32,90.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,34.0,0,2002,Year,Cape Technikon,MALE,,   1.3 Specialist/Support Professionals
34,56.0,0,2002,Year,Cape Technikon,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,   1.3 Specialist/Support Professionals
36,122.0,0,2002,Year,Cape Technikon,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,240.0,0,2002,Year,Cape Technikon,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,2.0,0,2002,Year,Cape Technikon,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,23.0,0,2002,Year,Cape Technikon,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,387.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,164.0,0,2002,Year,Cape Technikon,MALE,,2.0 Non-Professional Staff    -Sub-total
43,223.0,0,2002,Year,Cape Technikon,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,32.0,0,2002,Year,Cape Technikon,,WHITE,   2.1 Technical Employees
46,16.0,0,2002,Year,Cape Technikon,,COLOURED,   2.1 Technical Employees
47,0.0,0,2002,Year,Cape Technikon,,INDIAN,   2.1 Technical Employees
48,1.0,0,2002,Year,Cape Technikon,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,   2.1 Technical Employees
50,49.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,   2.1 Technical Employees
51,35.0,0,2002,Year,Cape Technikon,MALE,,   2.1 Technical Employees
52,14.0,0,2002,Year,Cape Technikon,FEMALE,,   2.1 Technical Employees
53,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,   2.1 Technical Employees
54,85.0,0,2002,Year,Cape Technikon,,WHITE,   2.2 Non-professional Administrative Employees
55,97.0,0,2002,Year,Cape Technikon,,COLOURED,   2.2 Non-professional Administrative Employees
56,1.0,0,2002,Year,Cape Technikon,,INDIAN,   2.2 Non-professional Administrative Employees
57,11.0,0,2002,Year,Cape Technikon,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,194.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,32.0,0,2002,Year,Cape Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,162.0,0,2002,Year,Cape Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,1.0,0,2002,Year,Cape Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,16.0,0,2002,Year,Cape Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2002,Year,Cape Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2002,Year,Cape Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2002,Year,Cape Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,17.0,0,2002,Year,Cape Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,17.0,0,2002,Year,Cape Technikon,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2002,Year,Cape Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2002,Year,Cape Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
