,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,22.0,0,2003,Year,Eastern Cape Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,7.0,0,2003,Year,Eastern Cape Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,8.0,0,2003,Year,Eastern Cape Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,181.0,0,2003,Year,Eastern Cape Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2003,Year,Eastern Cape Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,218.0,0,2003,Year,Eastern Cape Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,127.0,0,2003,Year,Eastern Cape Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,91.0,0,2003,Year,Eastern Cape Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,Eastern Cape Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,17.0,0,2003,Year,Eastern Cape Technikon,,WHITE,   1.1 Instruction/Research Professional
10,5.0,0,2003,Year,Eastern Cape Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,8.0,0,2003,Year,Eastern Cape Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,143.0,0,2003,Year,Eastern Cape Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2003,Year,Eastern Cape Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,173.0,0,2003,Year,Eastern Cape Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,102.0,0,2003,Year,Eastern Cape Technikon,MALE,,   1.1 Instruction/Research Professional
16,71.0,0,2003,Year,Eastern Cape Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,Eastern Cape Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,5.0,0,2003,Year,Eastern Cape Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2003,Year,Eastern Cape Technikon,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2003,Year,Eastern Cape Technikon,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,15.0,0,2003,Year,Eastern Cape Technikon,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
