,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,948.0,0,2003,Year,University of Stellenbosch,,WHITE,1.0 Professional Staff     -Sub-total
1,71.0,0,2003,Year,University of Stellenbosch,,COLOURED,1.0 Professional Staff     -Sub-total
2,12.0,0,2003,Year,University of Stellenbosch,,INDIAN,1.0 Professional Staff     -Sub-total
3,20.0,0,2003,Year,University of Stellenbosch,,AFRICAN,1.0 Professional Staff     -Sub-total
4,2.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1053.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,655.0,0,2003,Year,University of Stellenbosch,MALE,,1.0 Professional Staff     -Sub-total
7,397.0,0,2003,Year,University of Stellenbosch,FEMALE,,1.0 Professional Staff     -Sub-total
8,1.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,722.0,0,2003,Year,University of Stellenbosch,,WHITE,   1.1 Instruction/Research Professional
10,56.0,0,2003,Year,University of Stellenbosch,,COLOURED,   1.1 Instruction/Research Professional
11,11.0,0,2003,Year,University of Stellenbosch,,INDIAN,   1.1 Instruction/Research Professional
12,18.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   1.1 Instruction/Research Professional
13,2.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   1.1 Instruction/Research Professional
14,809.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,513.0,0,2003,Year,University of Stellenbosch,MALE,,   1.1 Instruction/Research Professional
16,295.0,0,2003,Year,University of Stellenbosch,FEMALE,,   1.1 Instruction/Research Professional
17,1.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   1.1 Instruction/Research Professional
18,99.0,0,2003,Year,University of Stellenbosch,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,5.0,0,2003,Year,University of Stellenbosch,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2003,Year,University of Stellenbosch,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,1.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,106.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,88.0,0,2003,Year,University of Stellenbosch,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,18.0,0,2003,Year,University of Stellenbosch,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,127.0,0,2003,Year,University of Stellenbosch,,WHITE,   1.3 Specialist/Support Professionals
28,10.0,0,2003,Year,University of Stellenbosch,,COLOURED,   1.3 Specialist/Support Professionals
29,0.0,0,2003,Year,University of Stellenbosch,,INDIAN,   1.3 Specialist/Support Professionals
30,1.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   1.3 Specialist/Support Professionals
32,138.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,54.0,0,2003,Year,University of Stellenbosch,MALE,,   1.3 Specialist/Support Professionals
34,84.0,0,2003,Year,University of Stellenbosch,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   1.3 Specialist/Support Professionals
36,751.0,0,2003,Year,University of Stellenbosch,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,635.0,0,2003,Year,University of Stellenbosch,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,4.0,0,2003,Year,University of Stellenbosch,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,48.0,0,2003,Year,University of Stellenbosch,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1438.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,660.0,0,2003,Year,University of Stellenbosch,MALE,,2.0 Non-Professional Staff    -Sub-total
43,778.0,0,2003,Year,University of Stellenbosch,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,167.0,0,2003,Year,University of Stellenbosch,,WHITE,   2.1 Technical Employees
46,119.0,0,2003,Year,University of Stellenbosch,,COLOURED,   2.1 Technical Employees
47,0.0,0,2003,Year,University of Stellenbosch,,INDIAN,   2.1 Technical Employees
48,1.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   2.1 Technical Employees
50,287.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   2.1 Technical Employees
51,193.0,0,2003,Year,University of Stellenbosch,MALE,,   2.1 Technical Employees
52,94.0,0,2003,Year,University of Stellenbosch,FEMALE,,   2.1 Technical Employees
53,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   2.1 Technical Employees
54,560.0,0,2003,Year,University of Stellenbosch,,WHITE,   2.2 Non-professional Administrative Employees
55,166.0,0,2003,Year,University of Stellenbosch,,COLOURED,   2.2 Non-professional Administrative Employees
56,3.0,0,2003,Year,University of Stellenbosch,,INDIAN,   2.2 Non-professional Administrative Employees
57,10.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,739.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,160.0,0,2003,Year,University of Stellenbosch,MALE,,   2.2 Non-professional Administrative Employees
61,579.0,0,2003,Year,University of Stellenbosch,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,19.0,0,2003,Year,University of Stellenbosch,,WHITE,   2.3 Crafts/Trades Employees
64,25.0,0,2003,Year,University of Stellenbosch,,COLOURED,   2.3 Crafts/Trades Employees
65,1.0,0,2003,Year,University of Stellenbosch,,INDIAN,   2.3 Crafts/Trades Employees
66,4.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   2.3 Crafts/Trades Employees
68,49.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,46.0,0,2003,Year,University of Stellenbosch,MALE,,   2.3 Crafts/Trades Employees
70,3.0,0,2003,Year,University of Stellenbosch,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   2.3 Crafts/Trades Employees
72,5.0,0,2003,Year,University of Stellenbosch,,WHITE,   2.4 Service\Employees
73,325.0,0,2003,Year,University of Stellenbosch,,COLOURED,   2.4 Service\Employees
74,0.0,0,2003,Year,University of Stellenbosch,,INDIAN,   2.4 Service\Employees
75,33.0,0,2003,Year,University of Stellenbosch,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,   2.4 Service\Employees
77,363.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,   2.4 Service\Employees
78,261.0,0,2003,Year,University of Stellenbosch,MALE,,   2.4 Service\Employees
79,102.0,0,2003,Year,University of Stellenbosch,FEMALE,,   2.4 Service\Employees
80,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2003,Year,University of Stellenbosch,,WHITE,3.0 Unknown
82,0.0,0,2003,Year,University of Stellenbosch,,COLOURED,3.0 Unknown
83,0.0,0,2003,Year,University of Stellenbosch,,INDIAN,3.0 Unknown
84,0.0,0,2003,Year,University of Stellenbosch,,AFRICAN,3.0 Unknown
85,0.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,3.0 Unknown
86,0.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2003,Year,University of Stellenbosch,MALE,,3.0 Unknown
88,0.0,0,2003,Year,University of Stellenbosch,FEMALE,,3.0 Unknown
89,0.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,3.0 Unknown
90,1699.0,0,2003,Year,University of Stellenbosch,,WHITE,9.9 TOTAL
91,706.0,0,2003,Year,University of Stellenbosch,,COLOURED,9.9 TOTAL
92,16.0,0,2003,Year,University of Stellenbosch,,INDIAN,9.9 TOTAL
93,68.0,0,2003,Year,University of Stellenbosch,,AFRICAN,9.9 TOTAL
94,2.0,0,2003,Year,University of Stellenbosch,,ALL OTHER,9.9 TOTAL
95,2491.0,0,2003,Year,University of Stellenbosch,TOTAL,TOTAL,9.9 TOTAL
96,1315.0,0,2003,Year,University of Stellenbosch,MALE,,9.9 TOTAL
97,1175.0,0,2003,Year,University of Stellenbosch,FEMALE,,9.9 TOTAL
98,1.0,0,2003,Year,University of Stellenbosch,UNKNOWN,,9.9 TOTAL
