,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,306.0,0,2004,Year,Witwatersrand Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,15.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,43.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,91.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,2.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,457.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,267.0,0,2004,Year,Witwatersrand Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,190.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,267.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   1.1 Instruction/Research Professional
10,11.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,36.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,73.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,1.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,388.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,226.0,0,2004,Year,Witwatersrand Technikon,MALE,,   1.1 Instruction/Research Professional
16,162.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,12.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,4.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,3.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,6.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,1.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,26.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,19.0,0,2004,Year,Witwatersrand Technikon,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,7.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,27.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   1.3 Specialist/Support Professionals
28,0.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   1.3 Specialist/Support Professionals
29,4.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   1.3 Specialist/Support Professionals
30,12.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   1.3 Specialist/Support Professionals
32,43.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,22.0,0,2004,Year,Witwatersrand Technikon,MALE,,   1.3 Specialist/Support Professionals
34,21.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   1.3 Specialist/Support Professionals
36,131.0,0,2004,Year,Witwatersrand Technikon,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,42.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,13.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,379.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,565.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,287.0,0,2004,Year,Witwatersrand Technikon,MALE,,2.0 Non-Professional Staff    -Sub-total
43,278.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,18.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   2.1 Technical Employees
46,3.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   2.1 Technical Employees
47,0.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   2.1 Technical Employees
48,12.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   2.1 Technical Employees
50,33.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   2.1 Technical Employees
51,31.0,0,2004,Year,Witwatersrand Technikon,MALE,,   2.1 Technical Employees
52,2.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   2.1 Technical Employees
53,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   2.1 Technical Employees
54,112.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   2.2 Non-professional Administrative Employees
55,35.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   2.2 Non-professional Administrative Employees
56,13.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   2.2 Non-professional Administrative Employees
57,135.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,295.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,111.0,0,2004,Year,Witwatersrand Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,184.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,0.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,0.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,0.0,0,2004,Year,Witwatersrand Technikon,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
72,1.0,0,2004,Year,Witwatersrand Technikon,,WHITE,   2.4 Service\Employees
73,4.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,   2.4 Service\Employees
74,0.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,   2.4 Service\Employees
75,232.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,   2.4 Service\Employees
77,237.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,   2.4 Service\Employees
78,145.0,0,2004,Year,Witwatersrand Technikon,MALE,,   2.4 Service\Employees
79,92.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,   2.4 Service\Employees
80,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2004,Year,Witwatersrand Technikon,,WHITE,3.0 Unknown
82,0.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,3.0 Unknown
83,0.0,0,2004,Year,Witwatersrand Technikon,,INDIAN,3.0 Unknown
84,0.0,0,2004,Year,Witwatersrand Technikon,,AFRICAN,3.0 Unknown
85,0.0,0,2004,Year,Witwatersrand Technikon,,ALL OTHER,3.0 Unknown
86,0.0,0,2004,Year,Witwatersrand Technikon,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2004,Year,Witwatersrand Technikon,MALE,,3.0 Unknown
88,0.0,0,2004,Year,Witwatersrand Technikon,FEMALE,,3.0 Unknown
89,0.0,0,2004,Year,Witwatersrand Technikon,UNKNOWN,,3.0 Unknown
90,437.0,0,2004,Year,Witwatersrand Technikon,,WHITE,9.9 TOTAL
91,57.0,0,2004,Year,Witwatersrand Technikon,,COLOURED,9.9 TOTAL
