,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
55,4.0,0,2009,Year,Vaal University of Technology,,COLOURED,   2.2 Non-professional Administrative Employees
56,6.0,0,2009,Year,Vaal University of Technology,,INDIAN,   2.2 Non-professional Administrative Employees
57,141.0,0,2009,Year,Vaal University of Technology,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2009,Year,Vaal University of Technology,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,213.0,0,2009,Year,Vaal University of Technology,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,39.0,0,2009,Year,Vaal University of Technology,MALE,,   2.2 Non-professional Administrative Employees
61,174.0,0,2009,Year,Vaal University of Technology,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2009,Year,Vaal University of Technology,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,3.0,0,2009,Year,Vaal University of Technology,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2009,Year,Vaal University of Technology,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2009,Year,Vaal University of Technology,,INDIAN,   2.3 Crafts/Trades Employees
66,2.0,0,2009,Year,Vaal University of Technology,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2009,Year,Vaal University of Technology,,ALL OTHER,   2.3 Crafts/Trades Employees
68,5.0,0,2009,Year,Vaal University of Technology,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,5.0,0,2009,Year,Vaal University of Technology,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2009,Year,Vaal University of Technology,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2009,Year,Vaal University of Technology,UNKNOWN,,   2.3 Crafts/Trades Employees
72,6.0,0,2009,Year,Vaal University of Technology,,WHITE,   2.4 Service\Employees
73,0.0,0,2009,Year,Vaal University of Technology,,COLOURED,   2.4 Service\Employees
74,0.0,0,2009,Year,Vaal University of Technology,,INDIAN,   2.4 Service\Employees
75,236.0,0,2009,Year,Vaal University of Technology,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2009,Year,Vaal University of Technology,,ALL OTHER,   2.4 Service\Employees
77,242.0,0,2009,Year,Vaal University of Technology,TOTAL,TOTAL,   2.4 Service\Employees
78,105.0,0,2009,Year,Vaal University of Technology,MALE,,   2.4 Service\Employees
79,137.0,0,2009,Year,Vaal University of Technology,FEMALE,,   2.4 Service\Employees
80,0.0,0,2009,Year,Vaal University of Technology,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2009,Year,Vaal University of Technology,,WHITE,3.0 Unknown
82,0.0,0,2009,Year,Vaal University of Technology,,COLOURED,3.0 Unknown
83,0.0,0,2009,Year,Vaal University of Technology,,INDIAN,3.0 Unknown
84,0.0,0,2009,Year,Vaal University of Technology,,AFRICAN,3.0 Unknown
85,0.0,0,2009,Year,Vaal University of Technology,,ALL OTHER,3.0 Unknown
86,0.0,0,2009,Year,Vaal University of Technology,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2009,Year,Vaal University of Technology,MALE,,3.0 Unknown
88,0.0,0,2009,Year,Vaal University of Technology,FEMALE,,3.0 Unknown
89,0.0,0,2009,Year,Vaal University of Technology,UNKNOWN,,3.0 Unknown
90,281.0,0,2009,Year,Vaal University of Technology,,WHITE,9.9 TOTAL
91,14.0,0,2009,Year,Vaal University of Technology,,COLOURED,9.9 TOTAL
92,27.0,0,2009,Year,Vaal University of Technology,,INDIAN,9.9 TOTAL
93,635.0,0,2009,Year,Vaal University of Technology,,AFRICAN,9.9 TOTAL
94,0.0,0,2009,Year,Vaal University of Technology,,ALL OTHER,9.9 TOTAL
95,957.0,0,2009,Year,Vaal University of Technology,TOTAL,TOTAL,9.9 TOTAL
96,442.0,0,2009,Year,Vaal University of Technology,MALE,,9.9 TOTAL
97,515.0,0,2009,Year,Vaal University of Technology,FEMALE,,9.9 TOTAL
98,0.0,0,2009,Year,Vaal University of Technology,UNKNOWN,,9.9 TOTAL
