,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,408.0,0,2001,Year,Rand Afrikaans University,,WHITE,1.0 Professional Staff     -Sub-total
1,11.0,0,2001,Year,Rand Afrikaans University,,COLOURED,1.0 Professional Staff     -Sub-total
2,6.0,0,2001,Year,Rand Afrikaans University,,INDIAN,1.0 Professional Staff     -Sub-total
3,19.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,444.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,254.0,0,2001,Year,Rand Afrikaans University,MALE,,1.0 Professional Staff     -Sub-total
7,190.0,0,2001,Year,Rand Afrikaans University,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,321.0,0,2001,Year,Rand Afrikaans University,,WHITE,   1.1 Instruction/Research Professional
10,7.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   1.1 Instruction/Research Professional
11,5.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   1.1 Instruction/Research Professional
12,15.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   1.1 Instruction/Research Professional
14,348.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,201.0,0,2001,Year,Rand Afrikaans University,MALE,,   1.1 Instruction/Research Professional
16,147.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   1.1 Instruction/Research Professional
18,37.0,0,2001,Year,Rand Afrikaans University,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,1.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,40.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,31.0,0,2001,Year,Rand Afrikaans University,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,9.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,50.0,0,2001,Year,Rand Afrikaans University,,WHITE,   1.3 Specialist/Support Professionals
28,2.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   1.3 Specialist/Support Professionals
29,1.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   1.3 Specialist/Support Professionals
30,3.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   1.3 Specialist/Support Professionals
32,56.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,22.0,0,2001,Year,Rand Afrikaans University,MALE,,   1.3 Specialist/Support Professionals
34,34.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   1.3 Specialist/Support Professionals
36,367.0,0,2001,Year,Rand Afrikaans University,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,22.0,0,2001,Year,Rand Afrikaans University,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,9.0,0,2001,Year,Rand Afrikaans University,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,295.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,693.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,363.0,0,2001,Year,Rand Afrikaans University,MALE,,2.0 Non-Professional Staff    -Sub-total
43,330.0,0,2001,Year,Rand Afrikaans University,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,42.0,0,2001,Year,Rand Afrikaans University,,WHITE,   2.1 Technical Employees
46,0.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   2.1 Technical Employees
47,3.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   2.1 Technical Employees
48,6.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   2.1 Technical Employees
50,51.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   2.1 Technical Employees
51,42.0,0,2001,Year,Rand Afrikaans University,MALE,,   2.1 Technical Employees
52,9.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   2.1 Technical Employees
53,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   2.1 Technical Employees
54,292.0,0,2001,Year,Rand Afrikaans University,,WHITE,   2.2 Non-professional Administrative Employees
55,18.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   2.2 Non-professional Administrative Employees
56,6.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   2.2 Non-professional Administrative Employees
57,62.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,378.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,83.0,0,2001,Year,Rand Afrikaans University,MALE,,   2.2 Non-professional Administrative Employees
61,295.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,11.0,0,2001,Year,Rand Afrikaans University,,WHITE,   2.3 Crafts/Trades Employees
64,2.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   2.3 Crafts/Trades Employees
66,2.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   2.3 Crafts/Trades Employees
68,15.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,13.0,0,2001,Year,Rand Afrikaans University,MALE,,   2.3 Crafts/Trades Employees
70,2.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   2.3 Crafts/Trades Employees
72,22.0,0,2001,Year,Rand Afrikaans University,,WHITE,   2.4 Service\Employees
73,2.0,0,2001,Year,Rand Afrikaans University,,COLOURED,   2.4 Service\Employees
74,0.0,0,2001,Year,Rand Afrikaans University,,INDIAN,   2.4 Service\Employees
75,225.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,   2.4 Service\Employees
77,249.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,   2.4 Service\Employees
78,225.0,0,2001,Year,Rand Afrikaans University,MALE,,   2.4 Service\Employees
79,24.0,0,2001,Year,Rand Afrikaans University,FEMALE,,   2.4 Service\Employees
80,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2001,Year,Rand Afrikaans University,,WHITE,3.0 Unknown
82,0.0,0,2001,Year,Rand Afrikaans University,,COLOURED,3.0 Unknown
83,0.0,0,2001,Year,Rand Afrikaans University,,INDIAN,3.0 Unknown
84,0.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,3.0 Unknown
85,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,3.0 Unknown
86,0.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2001,Year,Rand Afrikaans University,MALE,,3.0 Unknown
88,0.0,0,2001,Year,Rand Afrikaans University,FEMALE,,3.0 Unknown
89,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,3.0 Unknown
90,775.0,0,2001,Year,Rand Afrikaans University,,WHITE,9.9 TOTAL
91,33.0,0,2001,Year,Rand Afrikaans University,,COLOURED,9.9 TOTAL
92,15.0,0,2001,Year,Rand Afrikaans University,,INDIAN,9.9 TOTAL
93,314.0,0,2001,Year,Rand Afrikaans University,,AFRICAN,9.9 TOTAL
94,0.0,0,2001,Year,Rand Afrikaans University,,ALL OTHER,9.9 TOTAL
95,1137.0,0,2001,Year,Rand Afrikaans University,TOTAL,TOTAL,9.9 TOTAL
96,617.0,0,2001,Year,Rand Afrikaans University,MALE,,9.9 TOTAL
97,520.0,0,2001,Year,Rand Afrikaans University,FEMALE,,9.9 TOTAL
98,0.0,0,2001,Year,Rand Afrikaans University,UNKNOWN,,9.9 TOTAL
