,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,201.0,0,2008,Year,Vaal University of Technology,,WHITE,1.0 Professional Staff     -Sub-total
1,9.0,0,2008,Year,Vaal University of Technology,,COLOURED,1.0 Professional Staff     -Sub-total
2,19.0,0,2008,Year,Vaal University of Technology,,INDIAN,1.0 Professional Staff     -Sub-total
3,174.0,0,2008,Year,Vaal University of Technology,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,403.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,230.0,0,2008,Year,Vaal University of Technology,MALE,,1.0 Professional Staff     -Sub-total
7,173.0,0,2008,Year,Vaal University of Technology,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2008,Year,Vaal University of Technology,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,151.0,0,2008,Year,Vaal University of Technology,,WHITE,   1.1 Instruction/Research Professional
10,4.0,0,2008,Year,Vaal University of Technology,,COLOURED,   1.1 Instruction/Research Professional
11,12.0,0,2008,Year,Vaal University of Technology,,INDIAN,   1.1 Instruction/Research Professional
12,113.0,0,2008,Year,Vaal University of Technology,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,   1.1 Instruction/Research Professional
14,280.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,157.0,0,2008,Year,Vaal University of Technology,MALE,,   1.1 Instruction/Research Professional
16,123.0,0,2008,Year,Vaal University of Technology,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2008,Year,Vaal University of Technology,UNKNOWN,,   1.1 Instruction/Research Professional
18,17.0,0,2008,Year,Vaal University of Technology,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2008,Year,Vaal University of Technology,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,3.0,0,2008,Year,Vaal University of Technology,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,18.0,0,2008,Year,Vaal University of Technology,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,40.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,29.0,0,2008,Year,Vaal University of Technology,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,11.0,0,2008,Year,Vaal University of Technology,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2008,Year,Vaal University of Technology,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,33.0,0,2008,Year,Vaal University of Technology,,WHITE,   1.3 Specialist/Support Professionals
28,3.0,0,2008,Year,Vaal University of Technology,,COLOURED,   1.3 Specialist/Support Professionals
29,4.0,0,2008,Year,Vaal University of Technology,,INDIAN,   1.3 Specialist/Support Professionals
30,43.0,0,2008,Year,Vaal University of Technology,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,   1.3 Specialist/Support Professionals
32,83.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,44.0,0,2008,Year,Vaal University of Technology,MALE,,   1.3 Specialist/Support Professionals
34,39.0,0,2008,Year,Vaal University of Technology,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2008,Year,Vaal University of Technology,UNKNOWN,,   1.3 Specialist/Support Professionals
36,91.0,0,2008,Year,Vaal University of Technology,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,8.0,0,2008,Year,Vaal University of Technology,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,8.0,0,2008,Year,Vaal University of Technology,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,397.0,0,2008,Year,Vaal University of Technology,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,504.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,180.0,0,2008,Year,Vaal University of Technology,MALE,,2.0 Non-Professional Staff    -Sub-total
43,324.0,0,2008,Year,Vaal University of Technology,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2008,Year,Vaal University of Technology,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,17.0,0,2008,Year,Vaal University of Technology,,WHITE,   2.1 Technical Employees
46,1.0,0,2008,Year,Vaal University of Technology,,COLOURED,   2.1 Technical Employees
47,3.0,0,2008,Year,Vaal University of Technology,,INDIAN,   2.1 Technical Employees
48,39.0,0,2008,Year,Vaal University of Technology,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,   2.1 Technical Employees
50,60.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,   2.1 Technical Employees
51,36.0,0,2008,Year,Vaal University of Technology,MALE,,   2.1 Technical Employees
52,24.0,0,2008,Year,Vaal University of Technology,FEMALE,,   2.1 Technical Employees
53,0.0,0,2008,Year,Vaal University of Technology,UNKNOWN,,   2.1 Technical Employees
54,66.0,0,2008,Year,Vaal University of Technology,,WHITE,   2.2 Non-professional Administrative Employees
55,7.0,0,2008,Year,Vaal University of Technology,,COLOURED,   2.2 Non-professional Administrative Employees
56,5.0,0,2008,Year,Vaal University of Technology,,INDIAN,   2.2 Non-professional Administrative Employees
57,130.0,0,2008,Year,Vaal University of Technology,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2008,Year,Vaal University of Technology,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,208.0,0,2008,Year,Vaal University of Technology,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
