,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
59,217.0,0,2007,Year,University of Zululand,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,107.0,0,2007,Year,University of Zululand,MALE,,   2.2 Non-professional Administrative Employees
61,110.0,0,2007,Year,University of Zululand,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2007,Year,University of Zululand,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,0.0,0,2007,Year,University of Zululand,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2007,Year,University of Zululand,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2007,Year,University of Zululand,,INDIAN,   2.3 Crafts/Trades Employees
66,8.0,0,2007,Year,University of Zululand,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2007,Year,University of Zululand,,ALL OTHER,   2.3 Crafts/Trades Employees
68,8.0,0,2007,Year,University of Zululand,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,8.0,0,2007,Year,University of Zululand,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2007,Year,University of Zululand,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2007,Year,University of Zululand,UNKNOWN,,   2.3 Crafts/Trades Employees
72,0.0,0,2007,Year,University of Zululand,,WHITE,   2.4 Service\Employees
73,0.0,0,2007,Year,University of Zululand,,COLOURED,   2.4 Service\Employees
74,0.0,0,2007,Year,University of Zululand,,INDIAN,   2.4 Service\Employees
75,169.0,0,2007,Year,University of Zululand,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2007,Year,University of Zululand,,ALL OTHER,   2.4 Service\Employees
77,169.0,0,2007,Year,University of Zululand,TOTAL,TOTAL,   2.4 Service\Employees
78,96.0,0,2007,Year,University of Zululand,MALE,,   2.4 Service\Employees
79,73.0,0,2007,Year,University of Zululand,FEMALE,,   2.4 Service\Employees
80,0.0,0,2007,Year,University of Zululand,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2007,Year,University of Zululand,,WHITE,3.0 Unknown
82,0.0,0,2007,Year,University of Zululand,,COLOURED,3.0 Unknown
83,0.0,0,2007,Year,University of Zululand,,INDIAN,3.0 Unknown
84,0.0,0,2007,Year,University of Zululand,,AFRICAN,3.0 Unknown
85,0.0,0,2007,Year,University of Zululand,,ALL OTHER,3.0 Unknown
86,0.0,0,2007,Year,University of Zululand,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2007,Year,University of Zululand,MALE,,3.0 Unknown
88,0.0,0,2007,Year,University of Zululand,FEMALE,,3.0 Unknown
89,0.0,0,2007,Year,University of Zululand,UNKNOWN,,3.0 Unknown
90,113.0,0,2007,Year,University of Zululand,,WHITE,9.9 TOTAL
91,5.0,0,2007,Year,University of Zululand,,COLOURED,9.9 TOTAL
92,35.0,0,2007,Year,University of Zululand,,INDIAN,9.9 TOTAL
93,586.0,0,2007,Year,University of Zululand,,AFRICAN,9.9 TOTAL
94,0.0,0,2007,Year,University of Zululand,,ALL OTHER,9.9 TOTAL
95,739.0,0,2007,Year,University of Zululand,TOTAL,TOTAL,9.9 TOTAL
96,425.0,0,2007,Year,University of Zululand,MALE,,9.9 TOTAL
97,314.0,0,2007,Year,University of Zululand,FEMALE,,9.9 TOTAL
98,0.0,0,2007,Year,University of Zululand,UNKNOWN,,9.9 TOTAL
