,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,227.0,0,2007,Year,University of Limpopo,,WHITE,1.0 Professional Staff     -Sub-total
1,10.0,0,2007,Year,University of Limpopo,,COLOURED,1.0 Professional Staff     -Sub-total
2,56.0,0,2007,Year,University of Limpopo,,INDIAN,1.0 Professional Staff     -Sub-total
3,606.0,0,2007,Year,University of Limpopo,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2007,Year,University of Limpopo,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,899.0,0,2007,Year,University of Limpopo,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,528.0,0,2007,Year,University of Limpopo,MALE,,1.0 Professional Staff     -Sub-total
7,371.0,0,2007,Year,University of Limpopo,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,University of Limpopo,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,187.0,0,2007,Year,University of Limpopo,,WHITE,   1.1 Instruction/Research Professional
10,7.0,0,2007,Year,University of Limpopo,,COLOURED,   1.1 Instruction/Research Professional
11,55.0,0,2007,Year,University of Limpopo,,INDIAN,   1.1 Instruction/Research Professional
12,508.0,0,2007,Year,University of Limpopo,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2007,Year,University of Limpopo,,ALL OTHER,   1.1 Instruction/Research Professional
14,757.0,0,2007,Year,University of Limpopo,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,461.0,0,2007,Year,University of Limpopo,MALE,,   1.1 Instruction/Research Professional
16,296.0,0,2007,Year,University of Limpopo,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,University of Limpopo,UNKNOWN,,   1.1 Instruction/Research Professional
18,10.0,0,2007,Year,University of Limpopo,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2007,Year,University of Limpopo,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2007,Year,University of Limpopo,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,23.0,0,2007,Year,University of Limpopo,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2007,Year,University of Limpopo,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,36.0,0,2007,Year,University of Limpopo,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,25.0,0,2007,Year,University of Limpopo,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,11.0,0,2007,Year,University of Limpopo,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2007,Year,University of Limpopo,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,30.0,0,2007,Year,University of Limpopo,,WHITE,   1.3 Specialist/Support Professionals
28,1.0,0,2007,Year,University of Limpopo,,COLOURED,   1.3 Specialist/Support Professionals
29,0.0,0,2007,Year,University of Limpopo,,INDIAN,   1.3 Specialist/Support Professionals
30,75.0,0,2007,Year,University of Limpopo,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2007,Year,University of Limpopo,,ALL OTHER,   1.3 Specialist/Support Professionals
32,106.0,0,2007,Year,University of Limpopo,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,42.0,0,2007,Year,University of Limpopo,MALE,,   1.3 Specialist/Support Professionals
34,64.0,0,2007,Year,University of Limpopo,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2007,Year,University of Limpopo,UNKNOWN,,   1.3 Specialist/Support Professionals
36,122.0,0,2007,Year,University of Limpopo,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,1.0,0,2007,Year,University of Limpopo,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,3.0,0,2007,Year,University of Limpopo,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,941.0,0,2007,Year,University of Limpopo,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2007,Year,University of Limpopo,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1067.0,0,2007,Year,University of Limpopo,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
