,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
58,0.0,0,2003,Year,Cape Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,203.0,0,2003,Year,Cape Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,38.0,0,2003,Year,Cape Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,165.0,0,2003,Year,Cape Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2003,Year,Cape Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,1.0,0,2003,Year,Cape Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,14.0,0,2003,Year,Cape Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2003,Year,Cape Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2003,Year,Cape Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2003,Year,Cape Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,15.0,0,2003,Year,Cape Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,15.0,0,2003,Year,Cape Technikon,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2003,Year,Cape Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2003,Year,Cape Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
72,3.0,0,2003,Year,Cape Technikon,,WHITE,   2.4 Service\Employees
73,107.0,0,2003,Year,Cape Technikon,,COLOURED,   2.4 Service\Employees
74,0.0,0,2003,Year,Cape Technikon,,INDIAN,   2.4 Service\Employees
75,9.0,0,2003,Year,Cape Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2003,Year,Cape Technikon,,ALL OTHER,   2.4 Service\Employees
77,119.0,0,2003,Year,Cape Technikon,TOTAL,TOTAL,   2.4 Service\Employees
78,78.0,0,2003,Year,Cape Technikon,MALE,,   2.4 Service\Employees
79,41.0,0,2003,Year,Cape Technikon,FEMALE,,   2.4 Service\Employees
80,0.0,0,2003,Year,Cape Technikon,UNKNOWN,,   2.4 Service\Employees
