,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
72,0.0,0,2004,Year,Eastern Cape Technikon,,WHITE,   2.4 Service\Employees
73,0.0,0,2004,Year,Eastern Cape Technikon,,COLOURED,   2.4 Service\Employees
74,0.0,0,2004,Year,Eastern Cape Technikon,,INDIAN,   2.4 Service\Employees
75,16.0,0,2004,Year,Eastern Cape Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2004,Year,Eastern Cape Technikon,,ALL OTHER,   2.4 Service\Employees
77,16.0,0,2004,Year,Eastern Cape Technikon,TOTAL,TOTAL,   2.4 Service\Employees
78,14.0,0,2004,Year,Eastern Cape Technikon,MALE,,   2.4 Service\Employees
79,2.0,0,2004,Year,Eastern Cape Technikon,FEMALE,,   2.4 Service\Employees
80,0.0,0,2004,Year,Eastern Cape Technikon,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2004,Year,Eastern Cape Technikon,,WHITE,3.0 Unknown
82,0.0,0,2004,Year,Eastern Cape Technikon,,COLOURED,3.0 Unknown
83,0.0,0,2004,Year,Eastern Cape Technikon,,INDIAN,3.0 Unknown
84,0.0,0,2004,Year,Eastern Cape Technikon,,AFRICAN,3.0 Unknown
85,0.0,0,2004,Year,Eastern Cape Technikon,,ALL OTHER,3.0 Unknown
86,0.0,0,2004,Year,Eastern Cape Technikon,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2004,Year,Eastern Cape Technikon,MALE,,3.0 Unknown
88,0.0,0,2004,Year,Eastern Cape Technikon,FEMALE,,3.0 Unknown
89,0.0,0,2004,Year,Eastern Cape Technikon,UNKNOWN,,3.0 Unknown
90,30.0,0,2004,Year,Eastern Cape Technikon,,WHITE,9.9 TOTAL
91,16.0,0,2004,Year,Eastern Cape Technikon,,COLOURED,9.9 TOTAL
92,11.0,0,2004,Year,Eastern Cape Technikon,,INDIAN,9.9 TOTAL
93,351.0,0,2004,Year,Eastern Cape Technikon,,AFRICAN,9.9 TOTAL
94,0.0,0,2004,Year,Eastern Cape Technikon,,ALL OTHER,9.9 TOTAL
95,408.0,0,2004,Year,Eastern Cape Technikon,TOTAL,TOTAL,9.9 TOTAL
96,227.0,0,2004,Year,Eastern Cape Technikon,MALE,,9.9 TOTAL
97,181.0,0,2004,Year,Eastern Cape Technikon,FEMALE,,9.9 TOTAL
98,0.0,0,2004,Year,Eastern Cape Technikon,UNKNOWN,,9.9 TOTAL
