,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,777.0,0,2008,Year,University of Witwatersrand,,WHITE,1.0 Professional Staff     -Sub-total
1,42.0,0,2008,Year,University of Witwatersrand,,COLOURED,1.0 Professional Staff     -Sub-total
2,113.0,0,2008,Year,University of Witwatersrand,,INDIAN,1.0 Professional Staff     -Sub-total
3,241.0,0,2008,Year,University of Witwatersrand,,AFRICAN,1.0 Professional Staff     -Sub-total
4,1.0,0,2008,Year,University of Witwatersrand,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1174.0,0,2008,Year,University of Witwatersrand,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,603.0,0,2008,Year,University of Witwatersrand,MALE,,1.0 Professional Staff     -Sub-total
7,571.0,0,2008,Year,University of Witwatersrand,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2008,Year,University of Witwatersrand,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,693.0,0,2008,Year,University of Witwatersrand,,WHITE,   1.1 Instruction/Research Professional
10,29.0,0,2008,Year,University of Witwatersrand,,COLOURED,   1.1 Instruction/Research Professional
11,77.0,0,2008,Year,University of Witwatersrand,,INDIAN,   1.1 Instruction/Research Professional
12,180.0,0,2008,Year,University of Witwatersrand,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2008,Year,University of Witwatersrand,,ALL OTHER,   1.1 Instruction/Research Professional
14,979.0,0,2008,Year,University of Witwatersrand,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,519.0,0,2008,Year,University of Witwatersrand,MALE,,   1.1 Instruction/Research Professional
16,460.0,0,2008,Year,University of Witwatersrand,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2008,Year,University of Witwatersrand,UNKNOWN,,   1.1 Instruction/Research Professional
18,8.0,0,2008,Year,University of Witwatersrand,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2008,Year,University of Witwatersrand,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,5.0,0,2008,Year,University of Witwatersrand,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,6.0,0,2008,Year,University of Witwatersrand,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2008,Year,University of Witwatersrand,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
