,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,100.0,0,2006,Year,University of Zululand,,WHITE,1.0 Professional Staff     -Sub-total
1,5.0,0,2006,Year,University of Zululand,,COLOURED,1.0 Professional Staff     -Sub-total
2,23.0,0,2006,Year,University of Zululand,,INDIAN,1.0 Professional Staff     -Sub-total
3,166.0,0,2006,Year,University of Zululand,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2006,Year,University of Zululand,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,294.0,0,2006,Year,University of Zululand,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,180.0,0,2006,Year,University of Zululand,MALE,,1.0 Professional Staff     -Sub-total
7,114.0,0,2006,Year,University of Zululand,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2006,Year,University of Zululand,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,77.0,0,2006,Year,University of Zululand,,WHITE,   1.1 Instruction/Research Professional
10,2.0,0,2006,Year,University of Zululand,,COLOURED,   1.1 Instruction/Research Professional
11,18.0,0,2006,Year,University of Zululand,,INDIAN,   1.1 Instruction/Research Professional
12,129.0,0,2006,Year,University of Zululand,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2006,Year,University of Zululand,,ALL OTHER,   1.1 Instruction/Research Professional
14,226.0,0,2006,Year,University of Zululand,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,134.0,0,2006,Year,University of Zululand,MALE,,   1.1 Instruction/Research Professional
16,92.0,0,2006,Year,University of Zululand,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2006,Year,University of Zululand,UNKNOWN,,   1.1 Instruction/Research Professional
18,11.0,0,2006,Year,University of Zululand,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2006,Year,University of Zululand,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,4.0,0,2006,Year,University of Zululand,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,19.0,0,2006,Year,University of Zululand,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2006,Year,University of Zululand,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,36.0,0,2006,Year,University of Zululand,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,31.0,0,2006,Year,University of Zululand,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,5.0,0,2006,Year,University of Zululand,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2006,Year,University of Zululand,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,12.0,0,2006,Year,University of Zululand,,WHITE,   1.3 Specialist/Support Professionals
28,1.0,0,2006,Year,University of Zululand,,COLOURED,   1.3 Specialist/Support Professionals
29,1.0,0,2006,Year,University of Zululand,,INDIAN,   1.3 Specialist/Support Professionals
30,18.0,0,2006,Year,University of Zululand,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2006,Year,University of Zululand,,ALL OTHER,   1.3 Specialist/Support Professionals
32,32.0,0,2006,Year,University of Zululand,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,15.0,0,2006,Year,University of Zululand,MALE,,   1.3 Specialist/Support Professionals
34,17.0,0,2006,Year,University of Zululand,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2006,Year,University of Zululand,UNKNOWN,,   1.3 Specialist/Support Professionals
36,28.0,0,2006,Year,University of Zululand,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,1.0,0,2006,Year,University of Zululand,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,10.0,0,2006,Year,University of Zululand,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,398.0,0,2006,Year,University of Zululand,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2006,Year,University of Zululand,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,437.0,0,2006,Year,University of Zululand,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
