,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,249.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,6.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,22.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,126.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,403.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,226.0,0,2003,Year,Vaal Triangle Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,177.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,209.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   1.1 Instruction/Research Professional
10,3.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,17.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,79.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,308.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,167.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   1.1 Instruction/Research Professional
16,141.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,7.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,2.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,13.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,24.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,22.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,2.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,33.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   1.3 Specialist/Support Professionals
28,1.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   1.3 Specialist/Support Professionals
29,3.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   1.3 Specialist/Support Professionals
30,34.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   1.3 Specialist/Support Professionals
32,71.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,37.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   1.3 Specialist/Support Professionals
34,34.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   1.3 Specialist/Support Professionals
36,133.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,5.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,8.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,382.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,528.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,191.0,0,2003,Year,Vaal Triangle Technikon,MALE,,2.0 Non-Professional Staff    -Sub-total
43,337.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,25.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   2.1 Technical Employees
46,1.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   2.1 Technical Employees
47,3.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   2.1 Technical Employees
48,30.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   2.1 Technical Employees
50,59.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   2.1 Technical Employees
51,42.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   2.1 Technical Employees
52,17.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   2.1 Technical Employees
53,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   2.1 Technical Employees
54,97.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   2.2 Non-professional Administrative Employees
55,4.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   2.2 Non-professional Administrative Employees
56,5.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   2.2 Non-professional Administrative Employees
57,107.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,213.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,39.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,174.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,5.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,2.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,7.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,7.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
72,6.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,   2.4 Service\Employees
73,0.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,   2.4 Service\Employees
74,0.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,   2.4 Service\Employees
75,243.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,   2.4 Service\Employees
77,249.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   2.4 Service\Employees
78,103.0,0,2003,Year,Vaal Triangle Technikon,MALE,,   2.4 Service\Employees
79,146.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,   2.4 Service\Employees
80,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,3.0 Unknown
82,0.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,3.0 Unknown
83,0.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,3.0 Unknown
84,0.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,3.0 Unknown
85,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,3.0 Unknown
86,0.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2003,Year,Vaal Triangle Technikon,MALE,,3.0 Unknown
88,0.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,3.0 Unknown
89,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,3.0 Unknown
90,382.0,0,2003,Year,Vaal Triangle Technikon,,WHITE,9.9 TOTAL
91,11.0,0,2003,Year,Vaal Triangle Technikon,,COLOURED,9.9 TOTAL
92,30.0,0,2003,Year,Vaal Triangle Technikon,,INDIAN,9.9 TOTAL
93,508.0,0,2003,Year,Vaal Triangle Technikon,,AFRICAN,9.9 TOTAL
94,0.0,0,2003,Year,Vaal Triangle Technikon,,ALL OTHER,9.9 TOTAL
95,931.0,0,2003,Year,Vaal Triangle Technikon,TOTAL,TOTAL,9.9 TOTAL
96,417.0,0,2003,Year,Vaal Triangle Technikon,MALE,,9.9 TOTAL
97,514.0,0,2003,Year,Vaal Triangle Technikon,FEMALE,,9.9 TOTAL
98,0.0,0,2003,Year,Vaal Triangle Technikon,UNKNOWN,,9.9 TOTAL
