,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,221.0,0,2007,Year,University of Western Cape,,WHITE,1.0 Professional Staff     -Sub-total
1,259.0,0,2007,Year,University of Western Cape,,COLOURED,1.0 Professional Staff     -Sub-total
2,40.0,0,2007,Year,University of Western Cape,,INDIAN,1.0 Professional Staff     -Sub-total
3,89.0,0,2007,Year,University of Western Cape,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2007,Year,University of Western Cape,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,609.0,0,2007,Year,University of Western Cape,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,331.0,0,2007,Year,University of Western Cape,MALE,,1.0 Professional Staff     -Sub-total
7,278.0,0,2007,Year,University of Western Cape,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,University of Western Cape,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,204.0,0,2007,Year,University of Western Cape,,WHITE,   1.1 Instruction/Research Professional
10,203.0,0,2007,Year,University of Western Cape,,COLOURED,   1.1 Instruction/Research Professional
11,36.0,0,2007,Year,University of Western Cape,,INDIAN,   1.1 Instruction/Research Professional
12,73.0,0,2007,Year,University of Western Cape,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2007,Year,University of Western Cape,,ALL OTHER,   1.1 Instruction/Research Professional
14,516.0,0,2007,Year,University of Western Cape,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,278.0,0,2007,Year,University of Western Cape,MALE,,   1.1 Instruction/Research Professional
16,238.0,0,2007,Year,University of Western Cape,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,University of Western Cape,UNKNOWN,,   1.1 Instruction/Research Professional
18,10.0,0,2007,Year,University of Western Cape,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,36.0,0,2007,Year,University of Western Cape,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,3.0,0,2007,Year,University of Western Cape,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,12.0,0,2007,Year,University of Western Cape,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2007,Year,University of Western Cape,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,61.0,0,2007,Year,University of Western Cape,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,38.0,0,2007,Year,University of Western Cape,MALE,,   1.2 Executive/Administrative/Managerial Professionals
