,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,87.0,0,2003,Year,University of Durban-Westville,,WHITE,1.0 Professional Staff     -Sub-total
1,9.0,0,2003,Year,University of Durban-Westville,,COLOURED,1.0 Professional Staff     -Sub-total
2,226.0,0,2003,Year,University of Durban-Westville,,INDIAN,1.0 Professional Staff     -Sub-total
3,95.0,0,2003,Year,University of Durban-Westville,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2003,Year,University of Durban-Westville,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,417.0,0,2003,Year,University of Durban-Westville,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,261.0,0,2003,Year,University of Durban-Westville,MALE,,1.0 Professional Staff     -Sub-total
7,156.0,0,2003,Year,University of Durban-Westville,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,University of Durban-Westville,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,80.0,0,2003,Year,University of Durban-Westville,,WHITE,   1.1 Instruction/Research Professional
10,8.0,0,2003,Year,University of Durban-Westville,,COLOURED,   1.1 Instruction/Research Professional
11,186.0,0,2003,Year,University of Durban-Westville,,INDIAN,   1.1 Instruction/Research Professional
12,71.0,0,2003,Year,University of Durban-Westville,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2003,Year,University of Durban-Westville,,ALL OTHER,   1.1 Instruction/Research Professional
14,345.0,0,2003,Year,University of Durban-Westville,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,219.0,0,2003,Year,University of Durban-Westville,MALE,,   1.1 Instruction/Research Professional
16,126.0,0,2003,Year,University of Durban-Westville,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,University of Durban-Westville,UNKNOWN,,   1.1 Instruction/Research Professional
18,2.0,0,2003,Year,University of Durban-Westville,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2003,Year,University of Durban-Westville,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,19.0,0,2003,Year,University of Durban-Westville,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,9.0,0,2003,Year,University of Durban-Westville,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,University of Durban-Westville,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,31.0,0,2003,Year,University of Durban-Westville,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,25.0,0,2003,Year,University of Durban-Westville,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,6.0,0,2003,Year,University of Durban-Westville,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,University of Durban-Westville,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,5.0,0,2003,Year,University of Durban-Westville,,WHITE,   1.3 Specialist/Support Professionals
28,0.0,0,2003,Year,University of Durban-Westville,,COLOURED,   1.3 Specialist/Support Professionals
29,21.0,0,2003,Year,University of Durban-Westville,,INDIAN,   1.3 Specialist/Support Professionals
30,15.0,0,2003,Year,University of Durban-Westville,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,University of Durban-Westville,,ALL OTHER,   1.3 Specialist/Support Professionals
32,41.0,0,2003,Year,University of Durban-Westville,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,17.0,0,2003,Year,University of Durban-Westville,MALE,,   1.3 Specialist/Support Professionals
34,24.0,0,2003,Year,University of Durban-Westville,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,University of Durban-Westville,UNKNOWN,,   1.3 Specialist/Support Professionals
36,7.0,0,2003,Year,University of Durban-Westville,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,6.0,0,2003,Year,University of Durban-Westville,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,449.0,0,2003,Year,University of Durban-Westville,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,154.0,0,2003,Year,University of Durban-Westville,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2003,Year,University of Durban-Westville,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,616.0,0,2003,Year,University of Durban-Westville,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,366.0,0,2003,Year,University of Durban-Westville,MALE,,2.0 Non-Professional Staff    -Sub-total
43,250.0,0,2003,Year,University of Durban-Westville,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2003,Year,University of Durban-Westville,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,4.0,0,2003,Year,University of Durban-Westville,,WHITE,   2.1 Technical Employees
46,0.0,0,2003,Year,University of Durban-Westville,,COLOURED,   2.1 Technical Employees
