,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,240.0,0,2004,Year,Vaal Triangle Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,7.0,0,2004,Year,Vaal Triangle Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,23.0,0,2004,Year,Vaal Triangle Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,134.0,0,2004,Year,Vaal Triangle Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2004,Year,Vaal Triangle Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,404.0,0,2004,Year,Vaal Triangle Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,230.0,0,2004,Year,Vaal Triangle Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,174.0,0,2004,Year,Vaal Triangle Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2004,Year,Vaal Triangle Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,203.0,0,2004,Year,Vaal Triangle Technikon,,WHITE,   1.1 Instruction/Research Professional
10,4.0,0,2004,Year,Vaal Triangle Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,17.0,0,2004,Year,Vaal Triangle Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,89.0,0,2004,Year,Vaal Triangle Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2004,Year,Vaal Triangle Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,313.0,0,2004,Year,Vaal Triangle Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,175.0,0,2004,Year,Vaal Triangle Technikon,MALE,,   1.1 Instruction/Research Professional
16,138.0,0,2004,Year,Vaal Triangle Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2004,Year,Vaal Triangle Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,6.0,0,2004,Year,Vaal Triangle Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2004,Year,Vaal Triangle Technikon,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,2.0,0,2004,Year,Vaal Triangle Technikon,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,13.0,0,2004,Year,Vaal Triangle Technikon,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2004,Year,Vaal Triangle Technikon,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
