,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
58,0.0,0,2004,Year,University of Transkei,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,167.0,0,2004,Year,University of Transkei,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,55.0,0,2004,Year,University of Transkei,MALE,,   2.2 Non-professional Administrative Employees
61,112.0,0,2004,Year,University of Transkei,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2004,Year,University of Transkei,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,0.0,0,2004,Year,University of Transkei,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2004,Year,University of Transkei,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2004,Year,University of Transkei,,INDIAN,   2.3 Crafts/Trades Employees
66,0.0,0,2004,Year,University of Transkei,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2004,Year,University of Transkei,,ALL OTHER,   2.3 Crafts/Trades Employees
68,0.0,0,2004,Year,University of Transkei,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,0.0,0,2004,Year,University of Transkei,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2004,Year,University of Transkei,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2004,Year,University of Transkei,UNKNOWN,,   2.3 Crafts/Trades Employees
72,0.0,0,2004,Year,University of Transkei,,WHITE,   2.4 Service\Employees
73,1.0,0,2004,Year,University of Transkei,,COLOURED,   2.4 Service\Employees
74,0.0,0,2004,Year,University of Transkei,,INDIAN,   2.4 Service\Employees
75,184.0,0,2004,Year,University of Transkei,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2004,Year,University of Transkei,,ALL OTHER,   2.4 Service\Employees
77,185.0,0,2004,Year,University of Transkei,TOTAL,TOTAL,   2.4 Service\Employees
78,99.0,0,2004,Year,University of Transkei,MALE,,   2.4 Service\Employees
79,86.0,0,2004,Year,University of Transkei,FEMALE,,   2.4 Service\Employees
80,0.0,0,2004,Year,University of Transkei,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2004,Year,University of Transkei,,WHITE,3.0 Unknown
82,0.0,0,2004,Year,University of Transkei,,COLOURED,3.0 Unknown
83,0.0,0,2004,Year,University of Transkei,,INDIAN,3.0 Unknown
84,0.0,0,2004,Year,University of Transkei,,AFRICAN,3.0 Unknown
85,0.0,0,2004,Year,University of Transkei,,ALL OTHER,3.0 Unknown
86,0.0,0,2004,Year,University of Transkei,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2004,Year,University of Transkei,MALE,,3.0 Unknown
88,0.0,0,2004,Year,University of Transkei,FEMALE,,3.0 Unknown
89,0.0,0,2004,Year,University of Transkei,UNKNOWN,,3.0 Unknown
90,13.0,0,2004,Year,University of Transkei,,WHITE,9.9 TOTAL
91,10.0,0,2004,Year,University of Transkei,,COLOURED,9.9 TOTAL
92,22.0,0,2004,Year,University of Transkei,,INDIAN,9.9 TOTAL
93,475.0,0,2004,Year,University of Transkei,,AFRICAN,9.9 TOTAL
94,0.0,0,2004,Year,University of Transkei,,ALL OTHER,9.9 TOTAL
95,520.0,0,2004,Year,University of Transkei,TOTAL,TOTAL,9.9 TOTAL
96,247.0,0,2004,Year,University of Transkei,MALE,,9.9 TOTAL
97,273.0,0,2004,Year,University of Transkei,FEMALE,,9.9 TOTAL
98,0.0,0,2004,Year,University of Transkei,UNKNOWN,,9.9 TOTAL
