,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,906.0,0,2002,Year,University of Stellenbosch,,WHITE,1.0 Professional Staff     -Sub-total
1,58.0,0,2002,Year,University of Stellenbosch,,COLOURED,1.0 Professional Staff     -Sub-total
2,11.0,0,2002,Year,University of Stellenbosch,,INDIAN,1.0 Professional Staff     -Sub-total
3,16.0,0,2002,Year,University of Stellenbosch,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2002,Year,University of Stellenbosch,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,991.0,0,2002,Year,University of Stellenbosch,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,643.0,0,2002,Year,University of Stellenbosch,MALE,,1.0 Professional Staff     -Sub-total
7,348.0,0,2002,Year,University of Stellenbosch,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2002,Year,University of Stellenbosch,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,719.0,0,2002,Year,University of Stellenbosch,,WHITE,   1.1 Instruction/Research Professional
10,46.0,0,2002,Year,University of Stellenbosch,,COLOURED,   1.1 Instruction/Research Professional
11,10.0,0,2002,Year,University of Stellenbosch,,INDIAN,   1.1 Instruction/Research Professional
12,14.0,0,2002,Year,University of Stellenbosch,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2002,Year,University of Stellenbosch,,ALL OTHER,   1.1 Instruction/Research Professional
14,789.0,0,2002,Year,University of Stellenbosch,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,518.0,0,2002,Year,University of Stellenbosch,MALE,,   1.1 Instruction/Research Professional
16,271.0,0,2002,Year,University of Stellenbosch,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2002,Year,University of Stellenbosch,UNKNOWN,,   1.1 Instruction/Research Professional
18,100.0,0,2002,Year,University of Stellenbosch,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,5.0,0,2002,Year,University of Stellenbosch,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2002,Year,University of Stellenbosch,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,1.0,0,2002,Year,University of Stellenbosch,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
