,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,1770.0,0,2004,Year,University of Pretoria,,WHITE,1.0 Professional Staff     -Sub-total
1,36.0,0,2004,Year,University of Pretoria,,COLOURED,1.0 Professional Staff     -Sub-total
2,47.0,0,2004,Year,University of Pretoria,,INDIAN,1.0 Professional Staff     -Sub-total
3,212.0,0,2004,Year,University of Pretoria,,AFRICAN,1.0 Professional Staff     -Sub-total
4,1.0,0,2004,Year,University of Pretoria,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,2066.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,1114.0,0,2004,Year,University of Pretoria,MALE,,1.0 Professional Staff     -Sub-total
7,952.0,0,2004,Year,University of Pretoria,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,1367.0,0,2004,Year,University of Pretoria,,WHITE,   1.1 Instruction/Research Professional
10,24.0,0,2004,Year,University of Pretoria,,COLOURED,   1.1 Instruction/Research Professional
11,43.0,0,2004,Year,University of Pretoria,,INDIAN,   1.1 Instruction/Research Professional
12,139.0,0,2004,Year,University of Pretoria,,AFRICAN,   1.1 Instruction/Research Professional
13,1.0,0,2004,Year,University of Pretoria,,ALL OTHER,   1.1 Instruction/Research Professional
14,1574.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,875.0,0,2004,Year,University of Pretoria,MALE,,   1.1 Instruction/Research Professional
16,699.0,0,2004,Year,University of Pretoria,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   1.1 Instruction/Research Professional
18,182.0,0,2004,Year,University of Pretoria,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2004,Year,University of Pretoria,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2004,Year,University of Pretoria,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,20.0,0,2004,Year,University of Pretoria,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,205.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,108.0,0,2004,Year,University of Pretoria,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,97.0,0,2004,Year,University of Pretoria,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,221.0,0,2004,Year,University of Pretoria,,WHITE,   1.3 Specialist/Support Professionals
28,10.0,0,2004,Year,University of Pretoria,,COLOURED,   1.3 Specialist/Support Professionals
29,3.0,0,2004,Year,University of Pretoria,,INDIAN,   1.3 Specialist/Support Professionals
30,53.0,0,2004,Year,University of Pretoria,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,   1.3 Specialist/Support Professionals
32,287.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,131.0,0,2004,Year,University of Pretoria,MALE,,   1.3 Specialist/Support Professionals
34,156.0,0,2004,Year,University of Pretoria,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   1.3 Specialist/Support Professionals
36,692.0,0,2004,Year,University of Pretoria,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,28.0,0,2004,Year,University of Pretoria,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,11.0,0,2004,Year,University of Pretoria,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,696.0,0,2004,Year,University of Pretoria,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1427.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,580.0,0,2004,Year,University of Pretoria,MALE,,2.0 Non-Professional Staff    -Sub-total
43,847.0,0,2004,Year,University of Pretoria,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,60.0,0,2004,Year,University of Pretoria,,WHITE,   2.1 Technical Employees
46,1.0,0,2004,Year,University of Pretoria,,COLOURED,   2.1 Technical Employees
47,1.0,0,2004,Year,University of Pretoria,,INDIAN,   2.1 Technical Employees
48,30.0,0,2004,Year,University of Pretoria,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,   2.1 Technical Employees
50,92.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   2.1 Technical Employees
51,35.0,0,2004,Year,University of Pretoria,MALE,,   2.1 Technical Employees
52,57.0,0,2004,Year,University of Pretoria,FEMALE,,   2.1 Technical Employees
53,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   2.1 Technical Employees
54,533.0,0,2004,Year,University of Pretoria,,WHITE,   2.2 Non-professional Administrative Employees
55,19.0,0,2004,Year,University of Pretoria,,COLOURED,   2.2 Non-professional Administrative Employees
56,8.0,0,2004,Year,University of Pretoria,,INDIAN,   2.2 Non-professional Administrative Employees
57,141.0,0,2004,Year,University of Pretoria,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,701.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,105.0,0,2004,Year,University of Pretoria,MALE,,   2.2 Non-professional Administrative Employees
61,596.0,0,2004,Year,University of Pretoria,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,27.0,0,2004,Year,University of Pretoria,,WHITE,   2.3 Crafts/Trades Employees
64,1.0,0,2004,Year,University of Pretoria,,COLOURED,   2.3 Crafts/Trades Employees
65,1.0,0,2004,Year,University of Pretoria,,INDIAN,   2.3 Crafts/Trades Employees
66,5.0,0,2004,Year,University of Pretoria,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,   2.3 Crafts/Trades Employees
68,34.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,29.0,0,2004,Year,University of Pretoria,MALE,,   2.3 Crafts/Trades Employees
70,5.0,0,2004,Year,University of Pretoria,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   2.3 Crafts/Trades Employees
72,72.0,0,2004,Year,University of Pretoria,,WHITE,   2.4 Service\Employees
73,7.0,0,2004,Year,University of Pretoria,,COLOURED,   2.4 Service\Employees
74,1.0,0,2004,Year,University of Pretoria,,INDIAN,   2.4 Service\Employees
75,520.0,0,2004,Year,University of Pretoria,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,   2.4 Service\Employees
77,600.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,   2.4 Service\Employees
78,411.0,0,2004,Year,University of Pretoria,MALE,,   2.4 Service\Employees
79,189.0,0,2004,Year,University of Pretoria,FEMALE,,   2.4 Service\Employees
80,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2004,Year,University of Pretoria,,WHITE,3.0 Unknown
82,0.0,0,2004,Year,University of Pretoria,,COLOURED,3.0 Unknown
83,0.0,0,2004,Year,University of Pretoria,,INDIAN,3.0 Unknown
84,0.0,0,2004,Year,University of Pretoria,,AFRICAN,3.0 Unknown
85,0.0,0,2004,Year,University of Pretoria,,ALL OTHER,3.0 Unknown
86,0.0,0,2004,Year,University of Pretoria,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2004,Year,University of Pretoria,MALE,,3.0 Unknown
88,0.0,0,2004,Year,University of Pretoria,FEMALE,,3.0 Unknown
89,0.0,0,2004,Year,University of Pretoria,UNKNOWN,,3.0 Unknown
90,2462.0,0,2004,Year,University of Pretoria,,WHITE,9.9 TOTAL
91,64.0,0,2004,Year,University of Pretoria,,COLOURED,9.9 TOTAL
