,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,641.0,0,2003,Year,Potchefstroom University,,WHITE,1.0 Professional Staff     -Sub-total
1,14.0,0,2003,Year,Potchefstroom University,,COLOURED,1.0 Professional Staff     -Sub-total
2,2.0,0,2003,Year,Potchefstroom University,,INDIAN,1.0 Professional Staff     -Sub-total
3,33.0,0,2003,Year,Potchefstroom University,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2003,Year,Potchefstroom University,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,690.0,0,2003,Year,Potchefstroom University,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,407.0,0,2003,Year,Potchefstroom University,MALE,,1.0 Professional Staff     -Sub-total
7,283.0,0,2003,Year,Potchefstroom University,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,Potchefstroom University,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,488.0,0,2003,Year,Potchefstroom University,,WHITE,   1.1 Instruction/Research Professional
10,11.0,0,2003,Year,Potchefstroom University,,COLOURED,   1.1 Instruction/Research Professional
11,2.0,0,2003,Year,Potchefstroom University,,INDIAN,   1.1 Instruction/Research Professional
12,30.0,0,2003,Year,Potchefstroom University,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2003,Year,Potchefstroom University,,ALL OTHER,   1.1 Instruction/Research Professional
14,531.0,0,2003,Year,Potchefstroom University,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,323.0,0,2003,Year,Potchefstroom University,MALE,,   1.1 Instruction/Research Professional
16,208.0,0,2003,Year,Potchefstroom University,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,Potchefstroom University,UNKNOWN,,   1.1 Instruction/Research Professional
18,52.0,0,2003,Year,Potchefstroom University,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,0.0,0,2003,Year,Potchefstroom University,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2003,Year,Potchefstroom University,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,0.0,0,2003,Year,Potchefstroom University,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,Potchefstroom University,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,52.0,0,2003,Year,Potchefstroom University,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,45.0,0,2003,Year,Potchefstroom University,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,7.0,0,2003,Year,Potchefstroom University,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,Potchefstroom University,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,101.0,0,2003,Year,Potchefstroom University,,WHITE,   1.3 Specialist/Support Professionals
28,3.0,0,2003,Year,Potchefstroom University,,COLOURED,   1.3 Specialist/Support Professionals
29,0.0,0,2003,Year,Potchefstroom University,,INDIAN,   1.3 Specialist/Support Professionals
30,3.0,0,2003,Year,Potchefstroom University,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,Potchefstroom University,,ALL OTHER,   1.3 Specialist/Support Professionals
32,107.0,0,2003,Year,Potchefstroom University,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,39.0,0,2003,Year,Potchefstroom University,MALE,,   1.3 Specialist/Support Professionals
34,68.0,0,2003,Year,Potchefstroom University,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,Potchefstroom University,UNKNOWN,,   1.3 Specialist/Support Professionals
36,510.0,0,2003,Year,Potchefstroom University,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,25.0,0,2003,Year,Potchefstroom University,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,2.0,0,2003,Year,Potchefstroom University,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,300.0,0,2003,Year,Potchefstroom University,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2003,Year,Potchefstroom University,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
