,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,899.0,0,2001,Year,University of Stellenbosch,,WHITE,1.0 Professional Staff     -Sub-total
1,48.0,0,2001,Year,University of Stellenbosch,,COLOURED,1.0 Professional Staff     -Sub-total
2,5.0,0,2001,Year,University of Stellenbosch,,INDIAN,1.0 Professional Staff     -Sub-total
3,13.0,0,2001,Year,University of Stellenbosch,,AFRICAN,1.0 Professional Staff     -Sub-total
4,1.0,0,2001,Year,University of Stellenbosch,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,966.0,0,2001,Year,University of Stellenbosch,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,643.0,0,2001,Year,University of Stellenbosch,MALE,,1.0 Professional Staff     -Sub-total
7,322.0,0,2001,Year,University of Stellenbosch,FEMALE,,1.0 Professional Staff     -Sub-total
8,1.0,0,2001,Year,University of Stellenbosch,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,716.0,0,2001,Year,University of Stellenbosch,,WHITE,   1.1 Instruction/Research Professional
10,40.0,0,2001,Year,University of Stellenbosch,,COLOURED,   1.1 Instruction/Research Professional
11,5.0,0,2001,Year,University of Stellenbosch,,INDIAN,   1.1 Instruction/Research Professional
12,12.0,0,2001,Year,University of Stellenbosch,,AFRICAN,   1.1 Instruction/Research Professional
13,1.0,0,2001,Year,University of Stellenbosch,,ALL OTHER,   1.1 Instruction/Research Professional
14,774.0,0,2001,Year,University of Stellenbosch,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,522.0,0,2001,Year,University of Stellenbosch,MALE,,   1.1 Instruction/Research Professional
16,251.0,0,2001,Year,University of Stellenbosch,FEMALE,,   1.1 Instruction/Research Professional
17,1.0,0,2001,Year,University of Stellenbosch,UNKNOWN,,   1.1 Instruction/Research Professional
18,97.0,0,2001,Year,University of Stellenbosch,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,3.0,0,2001,Year,University of Stellenbosch,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2001,Year,University of Stellenbosch,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,0.0,0,2001,Year,University of Stellenbosch,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2001,Year,University of Stellenbosch,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,100.0,0,2001,Year,University of Stellenbosch,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,90.0,0,2001,Year,University of Stellenbosch,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,10.0,0,2001,Year,University of Stellenbosch,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2001,Year,University of Stellenbosch,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,86.0,0,2001,Year,University of Stellenbosch,,WHITE,   1.3 Specialist/Support Professionals
28,5.0,0,2001,Year,University of Stellenbosch,,COLOURED,   1.3 Specialist/Support Professionals
29,0.0,0,2001,Year,University of Stellenbosch,,INDIAN,   1.3 Specialist/Support Professionals
30,1.0,0,2001,Year,University of Stellenbosch,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2001,Year,University of Stellenbosch,,ALL OTHER,   1.3 Specialist/Support Professionals
32,92.0,0,2001,Year,University of Stellenbosch,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,31.0,0,2001,Year,University of Stellenbosch,MALE,,   1.3 Specialist/Support Professionals
34,61.0,0,2001,Year,University of Stellenbosch,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2001,Year,University of Stellenbosch,UNKNOWN,,   1.3 Specialist/Support Professionals
36,709.0,0,2001,Year,University of Stellenbosch,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,615.0,0,2001,Year,University of Stellenbosch,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,1.0,0,2001,Year,University of Stellenbosch,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,41.0,0,2001,Year,University of Stellenbosch,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2001,Year,University of Stellenbosch,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1366.0,0,2001,Year,University of Stellenbosch,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,673.0,0,2001,Year,University of Stellenbosch,MALE,,2.0 Non-Professional Staff    -Sub-total
43,693.0,0,2001,Year,University of Stellenbosch,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2001,Year,University of Stellenbosch,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,159.0,0,2001,Year,University of Stellenbosch,,WHITE,   2.1 Technical Employees
46,117.0,0,2001,Year,University of Stellenbosch,,COLOURED,   2.1 Technical Employees
47,0.0,0,2001,Year,University of Stellenbosch,,INDIAN,   2.1 Technical Employees
48,1.0,0,2001,Year,University of Stellenbosch,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2001,Year,University of Stellenbosch,,ALL OTHER,   2.1 Technical Employees
50,277.0,0,2001,Year,University of Stellenbosch,TOTAL,TOTAL,   2.1 Technical Employees
51,196.0,0,2001,Year,University of Stellenbosch,MALE,,   2.1 Technical Employees
52,81.0,0,2001,Year,University of Stellenbosch,FEMALE,,   2.1 Technical Employees
53,0.0,0,2001,Year,University of Stellenbosch,UNKNOWN,,   2.1 Technical Employees
