,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,801.0,0,2007,Year,University of Witwatersrand,,WHITE,1.0 Professional Staff     -Sub-total
1,38.0,0,2007,Year,University of Witwatersrand,,COLOURED,1.0 Professional Staff     -Sub-total
2,113.0,0,2007,Year,University of Witwatersrand,,INDIAN,1.0 Professional Staff     -Sub-total
3,233.0,0,2007,Year,University of Witwatersrand,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2007,Year,University of Witwatersrand,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1185.0,0,2007,Year,University of Witwatersrand,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,611.0,0,2007,Year,University of Witwatersrand,MALE,,1.0 Professional Staff     -Sub-total
7,574.0,0,2007,Year,University of Witwatersrand,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,University of Witwatersrand,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,707.0,0,2007,Year,University of Witwatersrand,,WHITE,   1.1 Instruction/Research Professional
10,26.0,0,2007,Year,University of Witwatersrand,,COLOURED,   1.1 Instruction/Research Professional
11,79.0,0,2007,Year,University of Witwatersrand,,INDIAN,   1.1 Instruction/Research Professional
12,177.0,0,2007,Year,University of Witwatersrand,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2007,Year,University of Witwatersrand,,ALL OTHER,   1.1 Instruction/Research Professional
14,989.0,0,2007,Year,University of Witwatersrand,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,525.0,0,2007,Year,University of Witwatersrand,MALE,,   1.1 Instruction/Research Professional
16,464.0,0,2007,Year,University of Witwatersrand,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,University of Witwatersrand,UNKNOWN,,   1.1 Instruction/Research Professional
18,7.0,0,2007,Year,University of Witwatersrand,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2007,Year,University of Witwatersrand,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,4.0,0,2007,Year,University of Witwatersrand,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,4.0,0,2007,Year,University of Witwatersrand,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2007,Year,University of Witwatersrand,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,16.0,0,2007,Year,University of Witwatersrand,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,7.0,0,2007,Year,University of Witwatersrand,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,9.0,0,2007,Year,University of Witwatersrand,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2007,Year,University of Witwatersrand,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,87.0,0,2007,Year,University of Witwatersrand,,WHITE,   1.3 Specialist/Support Professionals
28,11.0,0,2007,Year,University of Witwatersrand,,COLOURED,   1.3 Specialist/Support Professionals
29,30.0,0,2007,Year,University of Witwatersrand,,INDIAN,   1.3 Specialist/Support Professionals
30,52.0,0,2007,Year,University of Witwatersrand,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2007,Year,University of Witwatersrand,,ALL OTHER,   1.3 Specialist/Support Professionals
32,180.0,0,2007,Year,University of Witwatersrand,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
