,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,230.0,0,2006,Year,Vaal University of Technology,,WHITE,1.0 Professional Staff     -Sub-total
1,9.0,0,2006,Year,Vaal University of Technology,,COLOURED,1.0 Professional Staff     -Sub-total
2,21.0,0,2006,Year,Vaal University of Technology,,INDIAN,1.0 Professional Staff     -Sub-total
3,147.0,0,2006,Year,Vaal University of Technology,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,407.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,219.0,0,2006,Year,Vaal University of Technology,MALE,,1.0 Professional Staff     -Sub-total
7,188.0,0,2006,Year,Vaal University of Technology,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,187.0,0,2006,Year,Vaal University of Technology,,WHITE,   1.1 Instruction/Research Professional
10,4.0,0,2006,Year,Vaal University of Technology,,COLOURED,   1.1 Instruction/Research Professional
11,16.0,0,2006,Year,Vaal University of Technology,,INDIAN,   1.1 Instruction/Research Professional
12,89.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   1.1 Instruction/Research Professional
14,296.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,155.0,0,2006,Year,Vaal University of Technology,MALE,,   1.1 Instruction/Research Professional
16,141.0,0,2006,Year,Vaal University of Technology,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   1.1 Instruction/Research Professional
18,7.0,0,2006,Year,Vaal University of Technology,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2006,Year,Vaal University of Technology,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2006,Year,Vaal University of Technology,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,13.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,22.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,20.0,0,2006,Year,Vaal University of Technology,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,2.0,0,2006,Year,Vaal University of Technology,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,36.0,0,2006,Year,Vaal University of Technology,,WHITE,   1.3 Specialist/Support Professionals
28,4.0,0,2006,Year,Vaal University of Technology,,COLOURED,   1.3 Specialist/Support Professionals
29,4.0,0,2006,Year,Vaal University of Technology,,INDIAN,   1.3 Specialist/Support Professionals
30,45.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   1.3 Specialist/Support Professionals
32,89.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,44.0,0,2006,Year,Vaal University of Technology,MALE,,   1.3 Specialist/Support Professionals
34,45.0,0,2006,Year,Vaal University of Technology,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   1.3 Specialist/Support Professionals
36,106.0,0,2006,Year,Vaal University of Technology,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,5.0,0,2006,Year,Vaal University of Technology,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,9.0,0,2006,Year,Vaal University of Technology,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,396.0,0,2006,Year,Vaal University of Technology,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,516.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,190.0,0,2006,Year,Vaal University of Technology,MALE,,2.0 Non-Professional Staff    -Sub-total
43,326.0,0,2006,Year,Vaal University of Technology,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,23.0,0,2006,Year,Vaal University of Technology,,WHITE,   2.1 Technical Employees
46,2.0,0,2006,Year,Vaal University of Technology,,COLOURED,   2.1 Technical Employees
47,3.0,0,2006,Year,Vaal University of Technology,,INDIAN,   2.1 Technical Employees
48,27.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   2.1 Technical Employees
50,55.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   2.1 Technical Employees
51,36.0,0,2006,Year,Vaal University of Technology,MALE,,   2.1 Technical Employees
52,19.0,0,2006,Year,Vaal University of Technology,FEMALE,,   2.1 Technical Employees
53,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   2.1 Technical Employees
54,76.0,0,2006,Year,Vaal University of Technology,,WHITE,   2.2 Non-professional Administrative Employees
55,3.0,0,2006,Year,Vaal University of Technology,,COLOURED,   2.2 Non-professional Administrative Employees
56,6.0,0,2006,Year,Vaal University of Technology,,INDIAN,   2.2 Non-professional Administrative Employees
57,116.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,201.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,38.0,0,2006,Year,Vaal University of Technology,MALE,,   2.2 Non-professional Administrative Employees
61,163.0,0,2006,Year,Vaal University of Technology,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,3.0,0,2006,Year,Vaal University of Technology,,WHITE,   2.3 Crafts/Trades Employees
64,0.0,0,2006,Year,Vaal University of Technology,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2006,Year,Vaal University of Technology,,INDIAN,   2.3 Crafts/Trades Employees
66,1.0,0,2006,Year,Vaal University of Technology,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2006,Year,Vaal University of Technology,,ALL OTHER,   2.3 Crafts/Trades Employees
68,4.0,0,2006,Year,Vaal University of Technology,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,4.0,0,2006,Year,Vaal University of Technology,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2006,Year,Vaal University of Technology,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2006,Year,Vaal University of Technology,UNKNOWN,,   2.3 Crafts/Trades Employees
72,4.0,0,2006,Year,Vaal University of Technology,,WHITE,   2.4 Service\Employees
73,0.0,0,2006,Year,Vaal University of Technology,,COLOURED,   2.4 Service\Employees
