,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,606.0,0,2001,Year,Potchefstroom University,,WHITE,1.0 Professional Staff     -Sub-total
1,6.0,0,2001,Year,Potchefstroom University,,COLOURED,1.0 Professional Staff     -Sub-total
2,0.0,0,2001,Year,Potchefstroom University,,INDIAN,1.0 Professional Staff     -Sub-total
3,34.0,0,2001,Year,Potchefstroom University,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,646.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,414.0,0,2001,Year,Potchefstroom University,MALE,,1.0 Professional Staff     -Sub-total
7,232.0,0,2001,Year,Potchefstroom University,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,451.0,0,2001,Year,Potchefstroom University,,WHITE,   1.1 Instruction/Research Professional
10,4.0,0,2001,Year,Potchefstroom University,,COLOURED,   1.1 Instruction/Research Professional
11,0.0,0,2001,Year,Potchefstroom University,,INDIAN,   1.1 Instruction/Research Professional
12,26.0,0,2001,Year,Potchefstroom University,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   1.1 Instruction/Research Professional
14,481.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,313.0,0,2001,Year,Potchefstroom University,MALE,,   1.1 Instruction/Research Professional
16,168.0,0,2001,Year,Potchefstroom University,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   1.1 Instruction/Research Professional
18,61.0,0,2001,Year,Potchefstroom University,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,0.0,0,2001,Year,Potchefstroom University,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,0.0,0,2001,Year,Potchefstroom University,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,1.0,0,2001,Year,Potchefstroom University,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,62.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,57.0,0,2001,Year,Potchefstroom University,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,5.0,0,2001,Year,Potchefstroom University,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,94.0,0,2001,Year,Potchefstroom University,,WHITE,   1.3 Specialist/Support Professionals
28,2.0,0,2001,Year,Potchefstroom University,,COLOURED,   1.3 Specialist/Support Professionals
29,0.0,0,2001,Year,Potchefstroom University,,INDIAN,   1.3 Specialist/Support Professionals
30,7.0,0,2001,Year,Potchefstroom University,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,   1.3 Specialist/Support Professionals
32,103.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,44.0,0,2001,Year,Potchefstroom University,MALE,,   1.3 Specialist/Support Professionals
34,59.0,0,2001,Year,Potchefstroom University,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2001,Year,Potchefstroom University,UNKNOWN,,   1.3 Specialist/Support Professionals
36,473.0,0,2001,Year,Potchefstroom University,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,17.0,0,2001,Year,Potchefstroom University,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,2.0,0,2001,Year,Potchefstroom University,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,314.0,0,2001,Year,Potchefstroom University,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2001,Year,Potchefstroom University,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,806.0,0,2001,Year,Potchefstroom University,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
