,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,935.0,0,2005,Year,University of Stellenbosch,,WHITE,1.0 Professional Staff     -Sub-total
1,98.0,0,2005,Year,University of Stellenbosch,,COLOURED,1.0 Professional Staff     -Sub-total
2,11.0,0,2005,Year,University of Stellenbosch,,INDIAN,1.0 Professional Staff     -Sub-total
3,22.0,0,2005,Year,University of Stellenbosch,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1066.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,628.0,0,2005,Year,University of Stellenbosch,MALE,,1.0 Professional Staff     -Sub-total
7,438.0,0,2005,Year,University of Stellenbosch,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,719.0,0,2005,Year,University of Stellenbosch,,WHITE,   1.1 Instruction/Research Professional
10,70.0,0,2005,Year,University of Stellenbosch,,COLOURED,   1.1 Instruction/Research Professional
11,9.0,0,2005,Year,University of Stellenbosch,,INDIAN,   1.1 Instruction/Research Professional
12,20.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   1.1 Instruction/Research Professional
14,818.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,498.0,0,2005,Year,University of Stellenbosch,MALE,,   1.1 Instruction/Research Professional
16,320.0,0,2005,Year,University of Stellenbosch,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   1.1 Instruction/Research Professional
18,90.0,0,2005,Year,University of Stellenbosch,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,8.0,0,2005,Year,University of Stellenbosch,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2005,Year,University of Stellenbosch,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,0.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,99.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,76.0,0,2005,Year,University of Stellenbosch,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,23.0,0,2005,Year,University of Stellenbosch,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,126.0,0,2005,Year,University of Stellenbosch,,WHITE,   1.3 Specialist/Support Professionals
28,20.0,0,2005,Year,University of Stellenbosch,,COLOURED,   1.3 Specialist/Support Professionals
29,1.0,0,2005,Year,University of Stellenbosch,,INDIAN,   1.3 Specialist/Support Professionals
30,2.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   1.3 Specialist/Support Professionals
32,149.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,54.0,0,2005,Year,University of Stellenbosch,MALE,,   1.3 Specialist/Support Professionals
34,95.0,0,2005,Year,University of Stellenbosch,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   1.3 Specialist/Support Professionals
36,731.0,0,2005,Year,University of Stellenbosch,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,659.0,0,2005,Year,University of Stellenbosch,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,5.0,0,2005,Year,University of Stellenbosch,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,49.0,0,2005,Year,University of Stellenbosch,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,1444.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,653.0,0,2005,Year,University of Stellenbosch,MALE,,2.0 Non-Professional Staff    -Sub-total
43,791.0,0,2005,Year,University of Stellenbosch,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,149.0,0,2005,Year,University of Stellenbosch,,WHITE,   2.1 Technical Employees
46,112.0,0,2005,Year,University of Stellenbosch,,COLOURED,   2.1 Technical Employees
47,3.0,0,2005,Year,University of Stellenbosch,,INDIAN,   2.1 Technical Employees
48,3.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   2.1 Technical Employees
50,267.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   2.1 Technical Employees
51,189.0,0,2005,Year,University of Stellenbosch,MALE,,   2.1 Technical Employees
52,78.0,0,2005,Year,University of Stellenbosch,FEMALE,,   2.1 Technical Employees
53,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   2.1 Technical Employees
54,573.0,0,2005,Year,University of Stellenbosch,,WHITE,   2.2 Non-professional Administrative Employees
55,227.0,0,2005,Year,University of Stellenbosch,,COLOURED,   2.2 Non-professional Administrative Employees
56,2.0,0,2005,Year,University of Stellenbosch,,INDIAN,   2.2 Non-professional Administrative Employees
57,11.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,813.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,205.0,0,2005,Year,University of Stellenbosch,MALE,,   2.2 Non-professional Administrative Employees
61,608.0,0,2005,Year,University of Stellenbosch,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,4.0,0,2005,Year,University of Stellenbosch,,WHITE,   2.3 Crafts/Trades Employees
64,15.0,0,2005,Year,University of Stellenbosch,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2005,Year,University of Stellenbosch,,INDIAN,   2.3 Crafts/Trades Employees
66,1.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   2.3 Crafts/Trades Employees
68,20.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,20.0,0,2005,Year,University of Stellenbosch,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2005,Year,University of Stellenbosch,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   2.3 Crafts/Trades Employees
72,5.0,0,2005,Year,University of Stellenbosch,,WHITE,   2.4 Service\Employees
73,305.0,0,2005,Year,University of Stellenbosch,,COLOURED,   2.4 Service\Employees
74,0.0,0,2005,Year,University of Stellenbosch,,INDIAN,   2.4 Service\Employees
75,34.0,0,2005,Year,University of Stellenbosch,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,   2.4 Service\Employees
77,344.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,   2.4 Service\Employees
78,239.0,0,2005,Year,University of Stellenbosch,MALE,,   2.4 Service\Employees
79,105.0,0,2005,Year,University of Stellenbosch,FEMALE,,   2.4 Service\Employees
80,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2005,Year,University of Stellenbosch,,WHITE,3.0 Unknown
82,0.0,0,2005,Year,University of Stellenbosch,,COLOURED,3.0 Unknown
83,0.0,0,2005,Year,University of Stellenbosch,,INDIAN,3.0 Unknown
84,0.0,0,2005,Year,University of Stellenbosch,,AFRICAN,3.0 Unknown
85,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,3.0 Unknown
86,0.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2005,Year,University of Stellenbosch,MALE,,3.0 Unknown
88,0.0,0,2005,Year,University of Stellenbosch,FEMALE,,3.0 Unknown
89,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,3.0 Unknown
90,1666.0,0,2005,Year,University of Stellenbosch,,WHITE,9.9 TOTAL
91,757.0,0,2005,Year,University of Stellenbosch,,COLOURED,9.9 TOTAL
92,16.0,0,2005,Year,University of Stellenbosch,,INDIAN,9.9 TOTAL
93,71.0,0,2005,Year,University of Stellenbosch,,AFRICAN,9.9 TOTAL
94,0.0,0,2005,Year,University of Stellenbosch,,ALL OTHER,9.9 TOTAL
95,2510.0,0,2005,Year,University of Stellenbosch,TOTAL,TOTAL,9.9 TOTAL
96,1281.0,0,2005,Year,University of Stellenbosch,MALE,,9.9 TOTAL
97,1229.0,0,2005,Year,University of Stellenbosch,FEMALE,,9.9 TOTAL
98,0.0,0,2005,Year,University of Stellenbosch,UNKNOWN,,9.9 TOTAL
