,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,104.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,1.0 Professional Staff     -Sub-total
1,11.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,1.0 Professional Staff     -Sub-total
2,42.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,1.0 Professional Staff     -Sub-total
3,478.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,1.0 Professional Staff     -Sub-total
5,635.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,355.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,1.0 Professional Staff     -Sub-total
7,280.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,1.0 Professional Staff     -Sub-total
9,91.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   1.1 Instruction/Research Professional
10,9.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   1.1 Instruction/Research Professional
11,38.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   1.1 Instruction/Research Professional
12,383.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   1.1 Instruction/Research Professional
14,521.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,303.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   1.1 Instruction/Research Professional
16,218.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   1.1 Instruction/Research Professional
18,10.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,2.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,24.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,38.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,28.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,10.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,3.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,WHITE,   1.3 Specialist/Support Professionals
28,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,COLOURED,   1.3 Specialist/Support Professionals
29,2.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,INDIAN,   1.3 Specialist/Support Professionals
30,71.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",,ALL OTHER,   1.3 Specialist/Support Professionals
32,76.0,0,2006,Year,"Walter Sisulu University for Technology and Science, EC",TOTAL,TOTAL,   1.3 Specialist/Support Professionals
