,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,644.0,0,2002,Year,Pretoria Technikon,,WHITE,1.0 Professional Staff     -Sub-total
1,7.0,0,2002,Year,Pretoria Technikon,,COLOURED,1.0 Professional Staff     -Sub-total
2,13.0,0,2002,Year,Pretoria Technikon,,INDIAN,1.0 Professional Staff     -Sub-total
3,78.0,0,2002,Year,Pretoria Technikon,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,742.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,420.0,0,2002,Year,Pretoria Technikon,MALE,,1.0 Professional Staff     -Sub-total
7,322.0,0,2002,Year,Pretoria Technikon,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,455.0,0,2002,Year,Pretoria Technikon,,WHITE,   1.1 Instruction/Research Professional
10,4.0,0,2002,Year,Pretoria Technikon,,COLOURED,   1.1 Instruction/Research Professional
11,10.0,0,2002,Year,Pretoria Technikon,,INDIAN,   1.1 Instruction/Research Professional
12,56.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   1.1 Instruction/Research Professional
14,525.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,306.0,0,2002,Year,Pretoria Technikon,MALE,,   1.1 Instruction/Research Professional
16,219.0,0,2002,Year,Pretoria Technikon,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,   1.1 Instruction/Research Professional
18,40.0,0,2002,Year,Pretoria Technikon,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,3.0,0,2002,Year,Pretoria Technikon,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,1.0,0,2002,Year,Pretoria Technikon,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,7.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,51.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,41.0,0,2002,Year,Pretoria Technikon,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,10.0,0,2002,Year,Pretoria Technikon,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,149.0,0,2002,Year,Pretoria Technikon,,WHITE,   1.3 Specialist/Support Professionals
28,0.0,0,2002,Year,Pretoria Technikon,,COLOURED,   1.3 Specialist/Support Professionals
29,2.0,0,2002,Year,Pretoria Technikon,,INDIAN,   1.3 Specialist/Support Professionals
30,15.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   1.3 Specialist/Support Professionals
32,166.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,73.0,0,2002,Year,Pretoria Technikon,MALE,,   1.3 Specialist/Support Professionals
34,93.0,0,2002,Year,Pretoria Technikon,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,   1.3 Specialist/Support Professionals
36,386.0,0,2002,Year,Pretoria Technikon,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,12.0,0,2002,Year,Pretoria Technikon,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,12.0,0,2002,Year,Pretoria Technikon,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,461.0,0,2002,Year,Pretoria Technikon,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,871.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,380.0,0,2002,Year,Pretoria Technikon,MALE,,2.0 Non-Professional Staff    -Sub-total
43,491.0,0,2002,Year,Pretoria Technikon,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,12.0,0,2002,Year,Pretoria Technikon,,WHITE,   2.1 Technical Employees
46,0.0,0,2002,Year,Pretoria Technikon,,COLOURED,   2.1 Technical Employees
47,0.0,0,2002,Year,Pretoria Technikon,,INDIAN,   2.1 Technical Employees
48,1.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   2.1 Technical Employees
50,13.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,   2.1 Technical Employees
51,12.0,0,2002,Year,Pretoria Technikon,MALE,,   2.1 Technical Employees
52,1.0,0,2002,Year,Pretoria Technikon,FEMALE,,   2.1 Technical Employees
53,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,   2.1 Technical Employees
54,347.0,0,2002,Year,Pretoria Technikon,,WHITE,   2.2 Non-professional Administrative Employees
55,9.0,0,2002,Year,Pretoria Technikon,,COLOURED,   2.2 Non-professional Administrative Employees
56,12.0,0,2002,Year,Pretoria Technikon,,INDIAN,   2.2 Non-professional Administrative Employees
57,197.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,565.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,171.0,0,2002,Year,Pretoria Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,394.0,0,2002,Year,Pretoria Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,23.0,0,2002,Year,Pretoria Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,1.0,0,2002,Year,Pretoria Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,0.0,0,2002,Year,Pretoria Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,12.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,36.0,0,2002,Year,Pretoria Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,35.0,0,2002,Year,Pretoria Technikon,MALE,,   2.3 Crafts/Trades Employees
70,1.0,0,2002,Year,Pretoria Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2002,Year,Pretoria Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
72,4.0,0,2002,Year,Pretoria Technikon,,WHITE,   2.4 Service\Employees
73,2.0,0,2002,Year,Pretoria Technikon,,COLOURED,   2.4 Service\Employees
74,0.0,0,2002,Year,Pretoria Technikon,,INDIAN,   2.4 Service\Employees
75,251.0,0,2002,Year,Pretoria Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2002,Year,Pretoria Technikon,,ALL OTHER,   2.4 Service\Employees
