,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,298.0,0,2002,Year,Technikon SA,,WHITE,1.0 Professional Staff     -Sub-total
1,30.0,0,2002,Year,Technikon SA,,COLOURED,1.0 Professional Staff     -Sub-total
2,29.0,0,2002,Year,Technikon SA,,INDIAN,1.0 Professional Staff     -Sub-total
3,121.0,0,2002,Year,Technikon SA,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2002,Year,Technikon SA,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,478.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,251.0,0,2002,Year,Technikon SA,MALE,,1.0 Professional Staff     -Sub-total
7,227.0,0,2002,Year,Technikon SA,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2002,Year,Technikon SA,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,117.0,0,2002,Year,Technikon SA,,WHITE,   1.1 Instruction/Research Professional
10,5.0,0,2002,Year,Technikon SA,,COLOURED,   1.1 Instruction/Research Professional
11,13.0,0,2002,Year,Technikon SA,,INDIAN,   1.1 Instruction/Research Professional
12,51.0,0,2002,Year,Technikon SA,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   1.1 Instruction/Research Professional
14,186.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,106.0,0,2002,Year,Technikon SA,MALE,,   1.1 Instruction/Research Professional
16,80.0,0,2002,Year,Technikon SA,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   1.1 Instruction/Research Professional
18,79.0,0,2002,Year,Technikon SA,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,13.0,0,2002,Year,Technikon SA,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,10.0,0,2002,Year,Technikon SA,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,32.0,0,2002,Year,Technikon SA,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,134.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,91.0,0,2002,Year,Technikon SA,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,43.0,0,2002,Year,Technikon SA,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,102.0,0,2002,Year,Technikon SA,,WHITE,   1.3 Specialist/Support Professionals
28,12.0,0,2002,Year,Technikon SA,,COLOURED,   1.3 Specialist/Support Professionals
29,6.0,0,2002,Year,Technikon SA,,INDIAN,   1.3 Specialist/Support Professionals
30,38.0,0,2002,Year,Technikon SA,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   1.3 Specialist/Support Professionals
32,158.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,54.0,0,2002,Year,Technikon SA,MALE,,   1.3 Specialist/Support Professionals
34,104.0,0,2002,Year,Technikon SA,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   1.3 Specialist/Support Professionals
36,304.0,0,2002,Year,Technikon SA,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,81.0,0,2002,Year,Technikon SA,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,25.0,0,2002,Year,Technikon SA,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,294.0,0,2002,Year,Technikon SA,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2002,Year,Technikon SA,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,704.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,245.0,0,2002,Year,Technikon SA,MALE,,2.0 Non-Professional Staff    -Sub-total
43,459.0,0,2002,Year,Technikon SA,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2002,Year,Technikon SA,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,29.0,0,2002,Year,Technikon SA,,WHITE,   2.1 Technical Employees
46,10.0,0,2002,Year,Technikon SA,,COLOURED,   2.1 Technical Employees
47,4.0,0,2002,Year,Technikon SA,,INDIAN,   2.1 Technical Employees
48,9.0,0,2002,Year,Technikon SA,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   2.1 Technical Employees
50,52.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   2.1 Technical Employees
51,34.0,0,2002,Year,Technikon SA,MALE,,   2.1 Technical Employees
52,18.0,0,2002,Year,Technikon SA,FEMALE,,   2.1 Technical Employees
53,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   2.1 Technical Employees
54,257.0,0,2002,Year,Technikon SA,,WHITE,   2.2 Non-professional Administrative Employees
55,60.0,0,2002,Year,Technikon SA,,COLOURED,   2.2 Non-professional Administrative Employees
56,17.0,0,2002,Year,Technikon SA,,INDIAN,   2.2 Non-professional Administrative Employees
57,184.0,0,2002,Year,Technikon SA,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,518.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,131.0,0,2002,Year,Technikon SA,MALE,,   2.2 Non-professional Administrative Employees
61,387.0,0,2002,Year,Technikon SA,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,15.0,0,2002,Year,Technikon SA,,WHITE,   2.3 Crafts/Trades Employees
64,6.0,0,2002,Year,Technikon SA,,COLOURED,   2.3 Crafts/Trades Employees
65,4.0,0,2002,Year,Technikon SA,,INDIAN,   2.3 Crafts/Trades Employees
66,28.0,0,2002,Year,Technikon SA,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   2.3 Crafts/Trades Employees
68,53.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,43.0,0,2002,Year,Technikon SA,MALE,,   2.3 Crafts/Trades Employees
70,10.0,0,2002,Year,Technikon SA,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   2.3 Crafts/Trades Employees
72,3.0,0,2002,Year,Technikon SA,,WHITE,   2.4 Service\Employees
73,5.0,0,2002,Year,Technikon SA,,COLOURED,   2.4 Service\Employees
74,0.0,0,2002,Year,Technikon SA,,INDIAN,   2.4 Service\Employees
75,73.0,0,2002,Year,Technikon SA,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2002,Year,Technikon SA,,ALL OTHER,   2.4 Service\Employees
77,81.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,   2.4 Service\Employees
78,37.0,0,2002,Year,Technikon SA,MALE,,   2.4 Service\Employees
79,44.0,0,2002,Year,Technikon SA,FEMALE,,   2.4 Service\Employees
80,0.0,0,2002,Year,Technikon SA,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2002,Year,Technikon SA,,WHITE,3.0 Unknown
82,0.0,0,2002,Year,Technikon SA,,COLOURED,3.0 Unknown
83,0.0,0,2002,Year,Technikon SA,,INDIAN,3.0 Unknown
84,0.0,0,2002,Year,Technikon SA,,AFRICAN,3.0 Unknown
85,0.0,0,2002,Year,Technikon SA,,ALL OTHER,3.0 Unknown
86,0.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2002,Year,Technikon SA,MALE,,3.0 Unknown
88,0.0,0,2002,Year,Technikon SA,FEMALE,,3.0 Unknown
89,0.0,0,2002,Year,Technikon SA,UNKNOWN,,3.0 Unknown
90,602.0,0,2002,Year,Technikon SA,,WHITE,9.9 TOTAL
91,111.0,0,2002,Year,Technikon SA,,COLOURED,9.9 TOTAL
92,54.0,0,2002,Year,Technikon SA,,INDIAN,9.9 TOTAL
93,415.0,0,2002,Year,Technikon SA,,AFRICAN,9.9 TOTAL
94,0.0,0,2002,Year,Technikon SA,,ALL OTHER,9.9 TOTAL
95,1182.0,0,2002,Year,Technikon SA,TOTAL,TOTAL,9.9 TOTAL
96,496.0,0,2002,Year,Technikon SA,MALE,,9.9 TOTAL
97,686.0,0,2002,Year,Technikon SA,FEMALE,,9.9 TOTAL
98,0.0,0,2002,Year,Technikon SA,UNKNOWN,,9.9 TOTAL
