,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,990.0,0,2003,Year,University of Witwatersrand,,WHITE,1.0 Professional Staff     -Sub-total
1,32.0,0,2003,Year,University of Witwatersrand,,COLOURED,1.0 Professional Staff     -Sub-total
2,113.0,0,2003,Year,University of Witwatersrand,,INDIAN,1.0 Professional Staff     -Sub-total
3,260.0,0,2003,Year,University of Witwatersrand,,AFRICAN,1.0 Professional Staff     -Sub-total
4,14.0,0,2003,Year,University of Witwatersrand,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,1409.0,0,2003,Year,University of Witwatersrand,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,749.0,0,2003,Year,University of Witwatersrand,MALE,,1.0 Professional Staff     -Sub-total
7,660.0,0,2003,Year,University of Witwatersrand,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,University of Witwatersrand,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,898.0,0,2003,Year,University of Witwatersrand,,WHITE,   1.1 Instruction/Research Professional
10,24.0,0,2003,Year,University of Witwatersrand,,COLOURED,   1.1 Instruction/Research Professional
11,93.0,0,2003,Year,University of Witwatersrand,,INDIAN,   1.1 Instruction/Research Professional
12,214.0,0,2003,Year,University of Witwatersrand,,AFRICAN,   1.1 Instruction/Research Professional
13,8.0,0,2003,Year,University of Witwatersrand,,ALL OTHER,   1.1 Instruction/Research Professional
14,1237.0,0,2003,Year,University of Witwatersrand,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,672.0,0,2003,Year,University of Witwatersrand,MALE,,   1.1 Instruction/Research Professional
16,565.0,0,2003,Year,University of Witwatersrand,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,University of Witwatersrand,UNKNOWN,,   1.1 Instruction/Research Professional
18,10.0,0,2003,Year,University of Witwatersrand,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,2.0,0,2003,Year,University of Witwatersrand,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,2.0,0,2003,Year,University of Witwatersrand,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,6.0,0,2003,Year,University of Witwatersrand,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,University of Witwatersrand,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,20.0,0,2003,Year,University of Witwatersrand,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,15.0,0,2003,Year,University of Witwatersrand,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,5.0,0,2003,Year,University of Witwatersrand,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,University of Witwatersrand,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,82.0,0,2003,Year,University of Witwatersrand,,WHITE,   1.3 Specialist/Support Professionals
28,6.0,0,2003,Year,University of Witwatersrand,,COLOURED,   1.3 Specialist/Support Professionals
29,18.0,0,2003,Year,University of Witwatersrand,,INDIAN,   1.3 Specialist/Support Professionals
30,40.0,0,2003,Year,University of Witwatersrand,,AFRICAN,   1.3 Specialist/Support Professionals
31,6.0,0,2003,Year,University of Witwatersrand,,ALL OTHER,   1.3 Specialist/Support Professionals
32,152.0,0,2003,Year,University of Witwatersrand,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,62.0,0,2003,Year,University of Witwatersrand,MALE,,   1.3 Specialist/Support Professionals
34,90.0,0,2003,Year,University of Witwatersrand,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,University of Witwatersrand,UNKNOWN,,   1.3 Specialist/Support Professionals
36,513.0,0,2003,Year,University of Witwatersrand,,WHITE,2.0 Non-Professional Staff    -Sub-total
