,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
58,0.0,0,2002,Year,Natal Technikon,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,271.0,0,2002,Year,Natal Technikon,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,74.0,0,2002,Year,Natal Technikon,MALE,,   2.2 Non-professional Administrative Employees
61,197.0,0,2002,Year,Natal Technikon,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2002,Year,Natal Technikon,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,2.0,0,2002,Year,Natal Technikon,,WHITE,   2.3 Crafts/Trades Employees
64,3.0,0,2002,Year,Natal Technikon,,COLOURED,   2.3 Crafts/Trades Employees
65,5.0,0,2002,Year,Natal Technikon,,INDIAN,   2.3 Crafts/Trades Employees
66,4.0,0,2002,Year,Natal Technikon,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2002,Year,Natal Technikon,,ALL OTHER,   2.3 Crafts/Trades Employees
68,14.0,0,2002,Year,Natal Technikon,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,13.0,0,2002,Year,Natal Technikon,MALE,,   2.3 Crafts/Trades Employees
70,1.0,0,2002,Year,Natal Technikon,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2002,Year,Natal Technikon,UNKNOWN,,   2.3 Crafts/Trades Employees
72,2.0,0,2002,Year,Natal Technikon,,WHITE,   2.4 Service\Employees
73,0.0,0,2002,Year,Natal Technikon,,COLOURED,   2.4 Service\Employees
74,8.0,0,2002,Year,Natal Technikon,,INDIAN,   2.4 Service\Employees
75,97.0,0,2002,Year,Natal Technikon,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2002,Year,Natal Technikon,,ALL OTHER,   2.4 Service\Employees
77,107.0,0,2002,Year,Natal Technikon,TOTAL,TOTAL,   2.4 Service\Employees
78,92.0,0,2002,Year,Natal Technikon,MALE,,   2.4 Service\Employees
79,15.0,0,2002,Year,Natal Technikon,FEMALE,,   2.4 Service\Employees
80,0.0,0,2002,Year,Natal Technikon,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2002,Year,Natal Technikon,,WHITE,3.0 Unknown
82,0.0,0,2002,Year,Natal Technikon,,COLOURED,3.0 Unknown
83,0.0,0,2002,Year,Natal Technikon,,INDIAN,3.0 Unknown
84,0.0,0,2002,Year,Natal Technikon,,AFRICAN,3.0 Unknown
85,0.0,0,2002,Year,Natal Technikon,,ALL OTHER,3.0 Unknown
86,0.0,0,2002,Year,Natal Technikon,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2002,Year,Natal Technikon,MALE,,3.0 Unknown
88,0.0,0,2002,Year,Natal Technikon,FEMALE,,3.0 Unknown
89,0.0,0,2002,Year,Natal Technikon,UNKNOWN,,3.0 Unknown
90,395.0,0,2002,Year,Natal Technikon,,WHITE,9.9 TOTAL
91,30.0,0,2002,Year,Natal Technikon,,COLOURED,9.9 TOTAL
92,189.0,0,2002,Year,Natal Technikon,,INDIAN,9.9 TOTAL
93,263.0,0,2002,Year,Natal Technikon,,AFRICAN,9.9 TOTAL
94,0.0,0,2002,Year,Natal Technikon,,ALL OTHER,9.9 TOTAL
95,877.0,0,2002,Year,Natal Technikon,TOTAL,TOTAL,9.9 TOTAL
96,467.0,0,2002,Year,Natal Technikon,MALE,,9.9 TOTAL
97,410.0,0,2002,Year,Natal Technikon,FEMALE,,9.9 TOTAL
98,0.0,0,2002,Year,Natal Technikon,UNKNOWN,,9.9 TOTAL
