,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,835.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,1.0 Professional Staff     -Sub-total
1,51.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,1.0 Professional Staff     -Sub-total
2,625.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,1.0 Professional Staff     -Sub-total
3,501.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,1.0 Professional Staff     -Sub-total
4,14.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,2026.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,1085.0,0,2007,Year,University of KwaZulu-Natal,MALE,,1.0 Professional Staff     -Sub-total
7,941.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,686.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   1.1 Instruction/Research Professional
10,34.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   1.1 Instruction/Research Professional
11,470.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   1.1 Instruction/Research Professional
12,327.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   1.1 Instruction/Research Professional
13,14.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   1.1 Instruction/Research Professional
14,1531.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,864.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   1.1 Instruction/Research Professional
16,667.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   1.1 Instruction/Research Professional
18,63.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,1.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,49.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,34.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,147.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,98.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,49.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,86.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   1.3 Specialist/Support Professionals
28,16.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   1.3 Specialist/Support Professionals
29,106.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   1.3 Specialist/Support Professionals
30,140.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   1.3 Specialist/Support Professionals
32,348.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,123.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   1.3 Specialist/Support Professionals
34,225.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   1.3 Specialist/Support Professionals
36,353.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,93.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,733.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,1057.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
40,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,2.0 Non-Professional Staff    -Sub-total
41,2236.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,2.0 Non-Professional Staff    -Sub-total
42,978.0,0,2007,Year,University of KwaZulu-Natal,MALE,,2.0 Non-Professional Staff    -Sub-total
43,1258.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,2.0 Non-Professional Staff    -Sub-total
44,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,2.0 Non-Professional Staff    -Sub-total
45,110.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   2.1 Technical Employees
46,20.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   2.1 Technical Employees
47,207.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   2.1 Technical Employees
48,376.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   2.1 Technical Employees
49,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   2.1 Technical Employees
50,713.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   2.1 Technical Employees
51,387.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   2.1 Technical Employees
52,326.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   2.1 Technical Employees
53,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   2.1 Technical Employees
54,238.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   2.2 Non-professional Administrative Employees
55,63.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   2.2 Non-professional Administrative Employees
56,397.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   2.2 Non-professional Administrative Employees
57,406.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   2.2 Non-professional Administrative Employees
58,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   2.2 Non-professional Administrative Employees
59,1104.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   2.2 Non-professional Administrative Employees
60,282.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   2.2 Non-professional Administrative Employees
61,822.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   2.2 Non-professional Administrative Employees
62,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   2.2 Non-professional Administrative Employees
63,2.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   2.3 Crafts/Trades Employees
64,4.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   2.3 Crafts/Trades Employees
65,11.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   2.3 Crafts/Trades Employees
66,2.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   2.3 Crafts/Trades Employees
67,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   2.3 Crafts/Trades Employees
68,19.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   2.3 Crafts/Trades Employees
69,19.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   2.3 Crafts/Trades Employees
70,0.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   2.3 Crafts/Trades Employees
71,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   2.3 Crafts/Trades Employees
72,3.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,   2.4 Service\Employees
73,6.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,   2.4 Service\Employees
74,118.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,   2.4 Service\Employees
75,273.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,   2.4 Service\Employees
76,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,   2.4 Service\Employees
77,400.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,   2.4 Service\Employees
78,290.0,0,2007,Year,University of KwaZulu-Natal,MALE,,   2.4 Service\Employees
79,110.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,   2.4 Service\Employees
80,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,   2.4 Service\Employees
81,0.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,3.0 Unknown
82,0.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,3.0 Unknown
83,0.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,3.0 Unknown
84,0.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,3.0 Unknown
85,0.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,3.0 Unknown
86,0.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,3.0 Unknown
87,0.0,0,2007,Year,University of KwaZulu-Natal,MALE,,3.0 Unknown
88,0.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,3.0 Unknown
89,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,3.0 Unknown
90,1188.0,0,2007,Year,University of KwaZulu-Natal,,WHITE,9.9 TOTAL
91,144.0,0,2007,Year,University of KwaZulu-Natal,,COLOURED,9.9 TOTAL
92,1358.0,0,2007,Year,University of KwaZulu-Natal,,INDIAN,9.9 TOTAL
93,1558.0,0,2007,Year,University of KwaZulu-Natal,,AFRICAN,9.9 TOTAL
94,14.0,0,2007,Year,University of KwaZulu-Natal,,ALL OTHER,9.9 TOTAL
95,4262.0,0,2007,Year,University of KwaZulu-Natal,TOTAL,TOTAL,9.9 TOTAL
96,2063.0,0,2007,Year,University of KwaZulu-Natal,MALE,,9.9 TOTAL
97,2199.0,0,2007,Year,University of KwaZulu-Natal,FEMALE,,9.9 TOTAL
98,0.0,0,2007,Year,University of KwaZulu-Natal,UNKNOWN,,9.9 TOTAL
