,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Gender,Race,Profession
0,205.0,0,2003,Year,University of Western Cape,,WHITE,1.0 Professional Staff     -Sub-total
1,250.0,0,2003,Year,University of Western Cape,,COLOURED,1.0 Professional Staff     -Sub-total
2,33.0,0,2003,Year,University of Western Cape,,INDIAN,1.0 Professional Staff     -Sub-total
3,76.0,0,2003,Year,University of Western Cape,,AFRICAN,1.0 Professional Staff     -Sub-total
4,0.0,0,2003,Year,University of Western Cape,,ALL OTHER,1.0 Professional Staff     -Sub-total
5,564.0,0,2003,Year,University of Western Cape,TOTAL,TOTAL,1.0 Professional Staff     -Sub-total
6,310.0,0,2003,Year,University of Western Cape,MALE,,1.0 Professional Staff     -Sub-total
7,254.0,0,2003,Year,University of Western Cape,FEMALE,,1.0 Professional Staff     -Sub-total
8,0.0,0,2003,Year,University of Western Cape,UNKNOWN,,1.0 Professional Staff     -Sub-total
9,181.0,0,2003,Year,University of Western Cape,,WHITE,   1.1 Instruction/Research Professional
10,177.0,0,2003,Year,University of Western Cape,,COLOURED,   1.1 Instruction/Research Professional
11,24.0,0,2003,Year,University of Western Cape,,INDIAN,   1.1 Instruction/Research Professional
12,66.0,0,2003,Year,University of Western Cape,,AFRICAN,   1.1 Instruction/Research Professional
13,0.0,0,2003,Year,University of Western Cape,,ALL OTHER,   1.1 Instruction/Research Professional
14,448.0,0,2003,Year,University of Western Cape,TOTAL,TOTAL,   1.1 Instruction/Research Professional
15,245.0,0,2003,Year,University of Western Cape,MALE,,   1.1 Instruction/Research Professional
16,203.0,0,2003,Year,University of Western Cape,FEMALE,,   1.1 Instruction/Research Professional
17,0.0,0,2003,Year,University of Western Cape,UNKNOWN,,   1.1 Instruction/Research Professional
18,15.0,0,2003,Year,University of Western Cape,,WHITE,   1.2 Executive/Administrative/Managerial Professionals
19,38.0,0,2003,Year,University of Western Cape,,COLOURED,   1.2 Executive/Administrative/Managerial Professionals
20,3.0,0,2003,Year,University of Western Cape,,INDIAN,   1.2 Executive/Administrative/Managerial Professionals
21,4.0,0,2003,Year,University of Western Cape,,AFRICAN,   1.2 Executive/Administrative/Managerial Professionals
22,0.0,0,2003,Year,University of Western Cape,,ALL OTHER,   1.2 Executive/Administrative/Managerial Professionals
23,60.0,0,2003,Year,University of Western Cape,TOTAL,TOTAL,   1.2 Executive/Administrative/Managerial Professionals
24,39.0,0,2003,Year,University of Western Cape,MALE,,   1.2 Executive/Administrative/Managerial Professionals
25,21.0,0,2003,Year,University of Western Cape,FEMALE,,   1.2 Executive/Administrative/Managerial Professionals
26,0.0,0,2003,Year,University of Western Cape,UNKNOWN,,   1.2 Executive/Administrative/Managerial Professionals
27,9.0,0,2003,Year,University of Western Cape,,WHITE,   1.3 Specialist/Support Professionals
28,35.0,0,2003,Year,University of Western Cape,,COLOURED,   1.3 Specialist/Support Professionals
29,6.0,0,2003,Year,University of Western Cape,,INDIAN,   1.3 Specialist/Support Professionals
30,6.0,0,2003,Year,University of Western Cape,,AFRICAN,   1.3 Specialist/Support Professionals
31,0.0,0,2003,Year,University of Western Cape,,ALL OTHER,   1.3 Specialist/Support Professionals
32,56.0,0,2003,Year,University of Western Cape,TOTAL,TOTAL,   1.3 Specialist/Support Professionals
33,26.0,0,2003,Year,University of Western Cape,MALE,,   1.3 Specialist/Support Professionals
34,30.0,0,2003,Year,University of Western Cape,FEMALE,,   1.3 Specialist/Support Professionals
35,0.0,0,2003,Year,University of Western Cape,UNKNOWN,,   1.3 Specialist/Support Professionals
36,9.0,0,2003,Year,University of Western Cape,,WHITE,2.0 Non-Professional Staff    -Sub-total
37,508.0,0,2003,Year,University of Western Cape,,COLOURED,2.0 Non-Professional Staff    -Sub-total
38,7.0,0,2003,Year,University of Western Cape,,INDIAN,2.0 Non-Professional Staff    -Sub-total
39,58.0,0,2003,Year,University of Western Cape,,AFRICAN,2.0 Non-Professional Staff    -Sub-total
