1,,Total UK,,364990,109261,82421,10167,566839,,41740,9629,6437,745,58551,,18578,13558,9526,743,42405,,28155,12371,8204,1071,49801,,246787,69065,78986,3940,398778,,83809,20192,24685,978,129664,,90383,22519,23452,1560,137914,,22678,9322,12238,1291,45529,,8852,4202,2684,220,15958,,197420,90856,69347,10755,368378,,71730,32204,31482,7620,143036,,68909,27574,23814,5532,125829,,34400,17543,16604,1145,69692,,70156,26406,29671,3485,129718,,2950,484,359,81,3874,,77651,34508,36824,4063,153046,,16337,8299,6618,623,31877,,22228,12589,10089,2441,47347,,42720,17695,13819,1238,75472,,87484,34905,33703,4582,160674,,81430,38490,34726,3565,158211,,2416,690,1170,138,4414,,73199,18000,19889,1129,112217,,92590,15095,18036,1986,127707,,61574,16192,19845,2554,100165,,19875,6442,6875,512,33704,,315626,83135,139768,4770,543299,,48142,13148,12364,821,74475,,320394,56503,69605,2272,448774,,50776,14902,16918,1803,84399,,105357,17565,19450,554,142926,,163846,25405,32007,1063,222321,,196710,68667,68944,7666,341987,,193598,51925,106888,2164,354575,,60889,12100,10824,390,84203,,27361,5414,5382,143,38300,,12411,2674,3579,153,18817,,30754,7331,10123,1270,49478,,115312,34540,41610,5098,196560,,29169,24448,31777,171,85565,,3599386,1085848,1190743,100502,5976479,,1
17,,,Buckinghamshire Chilterns University College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2495,501,1672,0,4668,,300,30,115,0,445,,312,35,82,0,429,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,339,13,22,0,374,,0,0,0,0,0,,0,0,0,0,0,,1295,243,416,0,1954,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,498,219,382,0,1099,,404,130,227,0,761,,0,0,0,0,0,,107,19,25,0,151,,0,0,0,0,0,,327,174,229,0,730,,0,0,0,0,0,,2344,493,724,0,3561,,0,0,0,0,0,,354,39,97,0,490,,296,82,306,0,684,,0,0,0,0,0,,180,22,51,0,253,,2154,541,788,0,3483,,56,0,5,0,61,,180,18,34,0,232,,31,1,1,0,33,,0,0,0,0,0,,309,120,256,0,685,,0,0,0,0,0,,0,0,0,0,0,,11981,2680,5432,0,20093,,17
18,,,The University of Cambridge,12344,4224,5995,1098,23661,,0,0,0,0,0,,2465,1469,151,36,4121,,2345,1234,447,35,4061,,0,0,0,0,0,,0,0,0,0,0,,771,432,238,3,1444,,0,0,0,0,0,,934,351,452,28,1765,,5251,3515,2452,578,11796,,3168,1686,2923,470,8247,,4331,1816,2194,367,8708,,0,0,0,0,0,,2543,857,1429,257,5086,,0,0,0,0,0,,7391,3099,2803,329,13622,,1143,324,341,41,1849,,1512,624,630,97,2863,,0,0,0,0,0,,855,96,175,23,1149,,0,0,0,0,0,,0,0,0,0,0,,1991,367,352,0,2710,,4630,1004,545,1043,7222,,0,0,0,0,0,,0,0,0,0,0,,1878,916,1171,19,3984,,1531,390,489,0,2410,,6852,1898,977,16,9743,,0,0,0,0,0,,6198,836,873,12,7919,,5583,908,591,31,7113,,622,85,132,3,842,,4728,1243,2976,9,8956,,2004,76,28,0,2108,,681,23,6,0,710,,1225,298,337,8,1868,,0,0,0,0,0,,855,96,175,23,1149,,1858,1165,3654,27,6704,,85689,29032,32536,4553,151810,,18
19,,,The Institute of Cancer Research,464,549,135,73,1221,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,479,312,489,57,1337,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2824,1260,1232,295,5611,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3767,2121,1856,425,8169,,19
20,,,Canterbury Christ Church University College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,418,54,117,15,604,,3587,450,535,0,4572,,623,143,500,0,1266,,1217,0,2209,9,3435,,0,0,0,0,0,,0,0,0,0,0,,213,90,50,2,355,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,12,0,12,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,489,32,32,23,576,,0,0,12,0,12,,928,54,76,0,1058,,378,44,28,0,450,,359,19,19,0,397,,355,88,69,52,564,,980,177,317,0,1474,,552,21,24,0,597,,623,103,112,3,841,,4130,343,2701,3,7177,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,284,50,41,23,398,,161,0,50,0,211,,92,59,96,0,247,,15389,1727,7000,130,24246,,20
21,,,The University of Central England in Birmingham,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,7353,2143,1482,105,11083,,375,111,78,6,570,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3217,2311,2674,237,8439,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2918,718,722,67,4425,,0,0,0,0,0,,347,99,397,3,846,,0,0,0,0,0,,5113,919,1522,34,7588,,0,0,0,0,0,,1779,293,478,5,2555,,840,347,424,49,1660,,408,117,72,4,601,,0,0,0,0,0,,6091,2461,2318,324,11194,,1728,588,681,22,3019,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1373,392,240,13,2018,,0,0,0,0,0,,31542,10499,11088,869,53998,,21
22,,,The University of Central Lancashire,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4000,1372,979,14,6365,,1805,895,792,8,3500,,1101,432,386,32,1951,,0,0,0,0,0,,0,0,0,0,0,,766,665,360,29,1820,,0,0,0,0,0,,588,329,158,3,1078,,1348,362,1549,9,3268,,1194,642,597,84,2517,,0,0,0,0,0,,1225,662,1679,36,3602,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,442,275,774,25,1516,,393,228,108,4,733,,829,207,231,4,1271,,450,221,921,5,1597,,3238,1001,742,84,5065,,0,0,0,0,0,,1718,551,258,0,2527,,746,235,145,5,1131,,1277,375,277,0,1929,,1184,303,193,1,1681,,2327,869,695,8,3899,,535,252,686,0,1473,,383,77,109,0,569,,151,28,41,0,220,,0,0,0,0,0,,0,0,0,0,0,,840,304,946,6,2096,,0,0,0,0,0,,26540,10285,12626,357,49808,,22
23,,,Central School of Speech and Drama,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,34,5,11,1,51,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1279,327,478,20,2104,,117,16,37,6,176,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,60,82,46,3,191,,1490,430,572,30,2522,,23
24,,,Chester College of HE,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2517,507,717,37,3778,,405,31,32,6,474,,379,75,75,5,534,,0,0,0,0,0,,0,0,0,0,0,,633,198,295,8,1134,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,139,14,39,0,192,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,176,33,19,0,228,,345,69,75,10,499,,0,0,0,0,0,,610,64,136,8,818,,142,10,46,0,198,,0,0,0,0,0,,0,0,0,0,0,,392,16,28,5,441,,576,57,123,1,757,,640,69,182,0,891,,924,138,411,0,1473,,197,10,8,0,215,,0,0,0,0,0,,60,3,15,0,78,,556,108,267,26,957,,78,16,17,2,113,,0,0,0,0,0,,8769,1418,2485,108,12780,,24
25,,,University College Chichester,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,613,55,56,0,724,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,691,99,95,24,909,,0,0,0,0,0,,0,0,0,0,0,,0,0,131,0,131,,101,51,39,2,193,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,175,10,21,0,206,,0,0,0,0,0,,0,0,0,0,0,,19,0,1,0,20,,140,12,26,4,182,,32,3,3,0,38,,127,8,8,2,145,,455,10,22,0,487,,350,21,31,5,407,,747,124,211,21,1103,,1925,293,1208,56,3482,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,36,5,5,3,49,,0,0,0,0,0,,0,0,0,0,0,,5411,691,1857,117,8076,,25
26,,,City University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1867,630,638,112,3247,,7083,2137,3087,121,12428,,371,67,55,0,493,,819,216,119,0,1154,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,695,337,263,4,1299,,886,273,240,13,1412,,890,456,438,119,1903,,0,0,0,0,0,,0,0,0,0,0,,1203,173,162,0,1538,,1467,605,447,7,2526,,0,0,0,0,0,,6177,2431,3954,239,12801,,0,0,0,0,0,,5286,1264,1968,334,8852,,750,111,390,0,1251,,0,0,0,0,0,,0,0,0,0,0,,402,107,209,0,718,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1107,504,93,9,1713,,1154,569,661,24,2408,,30157,9880,12724,982,53743,,26
27,,,Conservatoire for Dance and Drama(#1),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,3273,0,3273,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,3273,0,3273,,27
28,,,Coventry University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3617,490,1022,86,5215,,730,159,172,18,1079,,904,298,276,21,1499,,0,0,0,0,0,,0,0,0,0,0,,1327,518,331,95,2271,,502,251,85,15,853,,0,0,0,0,0,,0,0,0,0,0,,280,187,73,8,548,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,27,15,6,1,49,,657,241,231,20,1149,,0,0,0,0,0,,4050,1509,914,252,6725,,0,0,0,0,0,,344,153,113,11,621,,1392,216,134,53,1795,,0,0,0,0,0,,0,0,0,0,0,,2415,669,2312,87,5483,,360,262,102,11,735,,2281,506,381,60,3228,,242,4,87,58,391,,0,0,0,0,0,,0,0,0,0,0,,1531,856,429,231,3047,,138,107,45,3,293,,515,61,38,7,621,,253,32,27,4,316,,0,0,0,0,0,,0,0,0,0,0,,2035,586,416,194,3231,,322,142,299,6,769,,23922,7262,7493,1241,39918,,28
29,,,Cranfield University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1559,734,552,0,2845,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1734,745,582,0,3061,,0,0,0,0,0,,6768,3883,4378,0,15029,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6944,3572,4778,0,15294,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6644,4158,8933,0,19735,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,23649,13092,19223,0,55964,,29
30,,,Cumbria Institute of the Arts,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,25,0,1,0,26,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,108,0,5,0,113,,0,0,0,0,0,,68,0,2,0,70,,0,0,0,0,0,,0,0,0,0,0,,45,0,1,0,46,,12,0,1,0,13,,15,0,1,0,16,,1188,0,35,169,1392,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,28,0,1,0,29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1489,0,47,169,1705,,30
31,,,Dartington College of Arts,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,896,168,176,0,1240,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,896,168,176,0,1240,,31
32,,,De Montfort University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3398,335,378,0,4111,,2398,425,328,0,3151,,0,0,0,0,0,,1639,729,347,0,2715,,0,0,0,0,0,,749,45,209,0,1003,,830,-7,157,0,980,,0,0,0,0,0,,155,57,1689,0,1901,,0,0,0,0,0,,0,0,0,0,0,,527,212,84,0,823,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2010,850,1084,0,3944,,332,109,329,0,770,,0,0,0,0,0,,1608,286,88,0,1982,,533,94,48,0,675,,530,179,98,0,807,,0,0,0,0,0,,5358,671,729,0,6758,,0,0,0,0,0,,2502,190,496,0,3188,,786,-7,1,0,780,,552,14,1,0,567,,1305,466,258,0,2029,,3462,1153,3264,0,7879,,2877,-22,891,0,3746,,523,-5,7,0,525,,0,0,0,0,0,,0,0,0,0,0,,784,-1,760,0,1543,,2733,403,233,0,3369,,0,0,0,0,0,,35591,6176,11479,0,53246,,32
33,,,University of Derby,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1109,164,295,40,1608,,716,89,63,21,889,,413,100,63,14,590,,156,19,76,6,257,,0,0,0,0,0,,380,166,103,28,677,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,613,183,168,52,1016,,0,0,0,0,0,,27,19,25,1,72,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,603,146,143,87,979,,655,213,173,79,1120,,0,0,0,0,0,,263,70,61,26,420,,360,76,85,27,548,,0,0,0,0,0,,427,253,181,6,867,,3024,519,627,65,4235,,369,99,114,31,613,,1121,138,143,25,1427,,400,130,56,14,600,,270,75,39,13,397,,1890,565,501,53,3009,,1447,403,241,52,2143,,1613,290,699,29,2631,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,346,199,126,5,676,,1561,317,312,136,2326,,0,0,0,0,0,,17763,4233,4294,810,27100,,33
34,,,University of Durham,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,264,46,86,0,396,,0,0,0,0,0,,788,70,148,0,1006,,1215,205,190,10,1620,,0,0,0,0,0,,0,0,0,0,0,,2649,657,588,164,4058,,1687,608,381,349,3025,,2033,636,550,231,3450,,0,0,0,0,0,,1033,108,281,94,1516,,0,0,0,0,0,,1440,613,367,226,2646,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1761,65,97,4,1927,,145,0,38,0,183,,0,0,0,0,0,,2314,356,2012,37,4719,,1616,412,259,37,2324,,3278,254,441,3,3976,,0,0,0,0,0,,1362,60,92,0,1514,,2450,128,119,0,2697,,382,63,89,2,536,,2019,417,930,12,3378,,1609,91,102,4,1806,,1236,85,146,0,1467,,943,92,106,2,1143,,324,27,82,0,433,,988,77,143,12,1220,,210,51,90,0,351,,31746,5121,7337,1187,45391,,34
35,,,The University of East Anglia,499,85,225,20,829,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3053,934,804,97,4888,,1087,339,374,39,1839,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1636,984,1079,156,3855,,1203,426,451,166,2246,,0,0,0,0,0,,0,0,176,0,176,,2417,1037,924,185,4563,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,314,99,113,35,561,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,662,106,82,17,867,,0,0,0,0,0,,0,0,0,0,0,,937,226,363,26,1552,,1122,416,476,38,2052,,2284,394,209,36,2923,,0,0,0,0,0,,1690,549,332,41,2612,,1783,742,740,82,3347,,474,102,91,22,689,,1014,647,489,55,2205,,298,232,70,10,610,,112,88,26,4,230,,0,0,0,0,0,,0,0,0,0,0,,1254,392,455,143,2244,,64,179,121,2,366,,21903,7977,7600,1174,38654,,35
36,,,The University of East London,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,781,137,139,0,1057,,592,104,240,19,955,,1959,447,257,0,2663,,0,0,0,8,8,,0,0,0,0,0,,899,444,520,32,1895,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,376,173,216,0,765,,0,0,0,0,0,,936,370,170,0,1476,,0,0,0,0,0,,0,0,0,0,0,,872,357,141,16,1386,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,620,166,318,0,1104,,21,6,6,0,33,,1156,188,332,0,1676,,0,0,0,0,0,,2492,508,950,14,3964,,0,0,0,0,0,,2802,572,627,2,4003,,1796,423,475,4,2698,,0,0,0,0,0,,0,0,0,0,0,,1307,547,180,9,2043,,1169,189,506,0,1864,,216,65,54,0,335,,0,0,0,0,0,,0,0,0,0,0,,501,150,99,0,750,,432,72,58,0,562,,0,0,0,0,0,,18927,4918,5288,104,29237,,36
37,,,Edge Hill College of Higher Education,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3255,540,686,34,4515,,676,64,17,8,765,,185,0,3,2,190,,0,0,0,0,0,,0,0,0,0,0,,213,118,43,44,418,,31,9,2,11,53,,61,18,6,22,107,,0,0,0,0,0,,176,25,13,2,216,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,15,0,1,0,16,,184,8,17,2,211,,224,11,10,8,253,,0,0,0,0,0,,630,122,52,12,816,,188,16,10,1,215,,129,0,2,1,132,,304,19,6,5,334,,785,62,29,10,886,,428,21,21,4,474,,368,73,43,4,488,,2023,315,1149,57,3544,,51,5,2,1,59,,0,0,0,0,0,,0,0,0,0,0,,607,65,67,8,747,,96,5,4,2,107,,0,877,119,1,997,,10629,2373,2302,239,15543,,37
38,,,The University of Essex,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,628,99,75,0,802,,898,153,232,0,1283,,0,0,0,0,0,,0,0,0,0,0,,1924,664,545,18,3151,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1411,455,430,0,2296,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,447,39,27,0,513,,0,0,0,0,0,,0,0,0,0,0,,1151,101,98,0,1350,,0,0,0,0,0,,5934,550,704,0,7188,,0,0,0,0,0,,1672,124,80,0,1876,,2642,169,369,0,3180,,550,271,336,0,1157,,0,0,0,0,0,,368,27,23,0,418,,123,9,8,0,140,,0,0,0,0,0,,0,0,0,0,0,,1427,533,338,0,2298,,60,136,76,0,272,,19235,3330,3341,18,25924,,38
39,,,The University of Exeter,988,492,720,17,2217,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,244,50,115,7,416,,917,446,359,0,1722,,0,0,0,0,0,,0,0,0,0,0,,932,439,441,18,1830,,961,296,361,57,1675,,932,397,209,196,1734,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1280,650,509,45,2484,,0,0,0,0,0,,798,433,371,18,1620,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,862,155,198,29,1244,,0,0,0,0,0,,0,0,0,0,0,,2275,407,902,0,3584,,946,276,263,11,1496,,2692,390,683,0,3765,,0,0,0,0,0,,54,270,317,0,641,,2334,273,575,0,3182,,787,63,246,0,1096,,2383,694,2203,0,5280,,1195,341,485,6,2027,,591,124,205,2,922,,180,53,95,2,330,,146,30,392,4,572,,495,248,257,18,1018,,409,292,323,0,1024,,22401,6819,10229,430,39879,,39
40,,,Falmouth College of Arts,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,703,78,57,91,929,,127,15,4,0,146,,197,7,8,1,213,,1463,329,185,119,2096,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2490,429,254,211,3384,,40
41,,,University of Gloucestershire,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,293,73,83,45,494,,293,73,83,45,494,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,66,16,16,10,108,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,723,208,188,67,1186,,0,0,0,0,0,,405,131,44,89,669,,205,107,42,41,395,,2031,593,352,339,3315,,290,86,70,40,486,,146,36,42,23,247,,867,357,240,138,1602,,183,29,42,8,262,,995,360,201,130,1686,,602,248,167,96,1113,,1107,425,981,147,2660,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1141,519,240,203,2103,,563,151,272,101,1087,,62,94,21,8,185,,9972,3506,3084,1530,18092,,41
42,,,Goldsmiths College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,461,126,64,0,651,,1729,396,254,6,2385,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,221,19,11,0,251,,0,0,0,0,0,,0,0,0,0,0,,92,25,13,0,130,,0,0,0,0,0,,2477,279,249,0,3005,,1222,447,252,100,2021,,1170,104,92,0,1366,,1012,78,50,0,1140,,3512,1048,819,98,5477,,1566,372,633,4,2575,,533,63,27,0,623,,99,24,19,0,142,,0,0,0,0,0,,0,0,0,0,0,,457,84,81,14,636,,327,89,45,0,461,,14878,3154,2609,222,20863,,42
43,,,The University of Greenwich,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2895,431,834,0,4160,,0,0,0,0,0,,752,59,57,0,868,,0,0,0,0,0,,0,0,0,0,0,,1077,332,850,0,2259,,687,212,382,0,1281,,0,0,0,0,0,,0,0,0,0,0,,994,418,291,0,1703,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,357,61,68,0,486,,928,341,696,0,1965,,0,0,0,0,0,,0,0,0,0,0,,2027,350,770,0,3147,,436,119,277,0,832,,0,0,0,0,0,,0,0,0,0,0,,2922,374,1249,0,4545,,0,0,0,0,0,,1755,137,238,0,2130,,412,32,243,0,687,,330,25,131,0,486,,698,53,54,0,805,,0,0,0,0,0,,2868,2062,3893,0,8823,,504,38,39,0,581,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2462,859,1697,0,5018,,0,0,0,0,0,,22104,5903,11769,0,39776,,43
