,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Table 13 - Academic Staff of all UK Institutions by Gender, Clinical Status, Grade(#13), Principal Source of Salary, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mode of Employment and Primary Employment Function 2001/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Full-time,,,,Part-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wholly institutionally financed,All other sources of finance,Total ,,Wholly institutio-    nally financed,All other sources of finance,Total ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,Female,,,,25095,16130,41225,,9170,3560,12725,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,Non-clinical ,,,24650,14975,39620,,9015,3310,12325,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,Teaching/Teaching & research,,21830,2730,24560,,8025,720,8750,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,Professors,1380,105,1490,,85,15,100,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,Senior lecturers & researchers,4775,420,5195,,525,50,570,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,Lecturers,13635,1540,15180,,4495,385,4880,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,Researchers,270,190,460,,130,60,190,,7,,,,,,,,
8,,,,,Other grades,1760,475,2240,,2790,215,3005,,8,,,,,,,,
9,,,,Research only,,2820,12240,15060,,990,2590,3580,,9,,,,,,,,
10,,,,,Professors,45,25,70,,10,5,15,,10,,,,,,,,
11,,,,,Senior lecturers & researchers,90,160,250,,25,55,85,,11,,,,,,,,
12,,,,,Lecturers,115,115,230,,35,15,50,,12,,,,,,,,
13,,,,,Researchers,2395,11560,13950,,835,2425,3255,,13,,,,,,,,
14,,,,,Other grades,175,385,560,,85,90,170,,14,,,,,,,,
15,,,Clinical ,,,450,1155,1605,,155,245,400,,15,,,,,,,,
16,,,,Teaching/Teaching & research,,380,460,845,,140,130,270,,16,,,,,,,,
17,,,,,Professors,70,60,125,,5,5,10,,17,,,,,,,,
18,,,,,Senior lecturers & researchers,120,190,310,,55,65,115,,18,,,,,,,,
19,,,,,Lecturers,165,175,340,,70,55,120,,19,,,,,,,,
20,,,,,Researchers,0,0,0,,0,0,0,,20,,,,,,,,
21,,,,,Other grades,30,40,70,,15,10,25,,21,,,,,,,,
22,,,,Research only,,65,695,760,,15,115,130,,22,,,,,,,,
23,,,,,Professors,0,0,0,,0,0,0,,23,,,,,,,,
24,,,,,Senior lecturers & researchers,5,20,25,,0,10,10,,24,,,,,,,,
25,,,,,Lecturers,40,365,405,,5,55,60,,25,,,,,,,,
26,,,,,Researchers,5,120,125,,0,20,20,,26,,,,,,,,
27,,,,,Other grades,15,190,205,,5,30,35,,27,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
28,,Male,,,,55315,23360,78675,,8640,1880,10520,,28,,,,,,,,
29,,,Non-clinical ,,,53530,20545,74075,,8380,1635,10020,,29,,,,,,,,
30,,,,Teaching/Teaching & research,,49075,3160,52235,,7660,355,8020,,30,,,,,,,,
31,,,,,Professors,9290,450,9745,,655,50,705,,31,,,,,,,,
32,,,,,Senior lecturers & researchers,14510,520,15025,,785,30,820,,32,,,,,,,,
33,,,,,Lecturers,22140,1390,23530,,3225,125,3350,,33,,,,,,,,
34,,,,,Researchers,355,305,660,,80,35,110,,34,,,,,,,,
35,,,,,Other grades,2780,495,3275,,2915,120,3035,,35,,,,,,,,
36,,,,Research only,,4455,17385,21840,,720,1280,2000,,36,,,,,,,,
37,,,,,Professors,145,65,205,,55,25,80,,37,,,,,,,,
38,,,,,Senior lecturers & researchers,285,360,650,,50,60,115,,38,,,,,,,,
39,,,,,Lecturers,250,200,450,,25,10,35,,39,,,,,,,,
40,,,,,Researchers,3485,16255,19735,,480,1130,1610,,40,,,,,,,,
41,,,,,Other grades,290,505,795,,105,55,160,,41,,,,,,,,
42,,,Clinical ,,,1785,2820,4605,,260,245,505,,42,,,,,,,,
43,,,,Teaching/Teaching & research,,1665,1535,3200,,245,185,430,,43,,,,,,,,
44,,,,,Professors,760,420,1180,,45,25,70,,44,,,,,,,,
45,,,,,Senior lecturers & researchers,510,665,1175,,80,95,175,,45,,,,,,,,
46,,,,,Lecturers,295,370,665,,75,50,125,,46,,,,,,,,
47,,,,,Researchers,0,5,5,,0,0,0,,47,,,,,,,,
48,,,,,Other grades,95,80,175,,45,15,60,,48,,,,,,,,
49,,,,Research only,,120,1280,1400,,15,60,75,,49,,,,,,,,
50,,,,,Professors,10,0,10,,5,0,5,,50,,,,,,,,
51,,,,,Senior lecturers & researchers,15,75,90,,5,15,20,,51,,,,,,,,
52,,,,,Lecturers,75,625,695,,5,25,30,,52,,,,,,,,
53,,,,,Researchers,5,255,260,,0,5,5,,53,,,,,,,,
54,,,,,Other grades,20,325,345,,5,10,15,,54,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
55,,Grand total,,,,80410,39490,119900,,17810,5440,23250,,55,,,,,,,,
58,,,,,Professors,11700,1120,12820,,865,125,990,,56,,,,,,,,
59,,,,,Senior lecturers & researchers,20310,2410,22720,,1530,380,1910,,57,,,,,,,,
60,,,,,Lecturers,36715,4775,41495,,7930,720,8650,,58,,,,,,,,
61,,,,,Researchers,6515,28685,35200,,1525,3675,5200,,59,,,,,,,,
62,,,,,Other grades,5170,2500,7665,,5960,540,6505,,60,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"In this table 0, 1, 2 are rounded to 0. All other numbers are rounded up or down to the nearest 5.",,,,,,,,,,,,,,,,,,,,,,
# see relevant footnote in Notes on Tables.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Copyright © Higher Education Statistics Agency Ltd 2003,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
