,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,352.235,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,INSTR/ RESEARCH  PROF   01
1,0.82,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,EXEC/ ADMIN / MANAG PROF  02
2,2.083,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,SPEC/ SUPP PROF  03
3,6.113,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,TECHNICAL EMPLOYEES    04
4,2.399,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,NON-PROF ADMIN EMPLOYEES  05 
5,0.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,CRAFTS / TRADES EMPLOYEES  06
6,0.27799999999999997,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,SERVICE EMPLOYEES    07
7,363.9279999999997,0,2002,Year,UNIVERSITY OF THE FREE STATE,1.0 Instruction,TOTAL             08
8,124.26599999999995,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,INSTR/ RESEARCH  PROF   01
9,1.33,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,EXEC/ ADMIN / MANAG PROF  02
10,2.2939999999999996,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,SPEC/ SUPP PROF  03
11,3.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,TECHNICAL EMPLOYEES    04
12,0.059,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,NON-PROF ADMIN EMPLOYEES  05 
13,0.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,CRAFTS / TRADES EMPLOYEES  06
14,0.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,SERVICE EMPLOYEES    07
15,130.94899999999996,0,2002,Year,UNIVERSITY OF THE FREE STATE,2.0 Research ,TOTAL             08
16,25.065,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,INSTR/ RESEARCH  PROF   01
17,2.94,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,EXEC/ ADMIN / MANAG PROF  02
18,9.799,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,SPEC/ SUPP PROF  03
19,0.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,TECHNICAL EMPLOYEES    04
20,0.029,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,NON-PROF ADMIN EMPLOYEES  05 
21,0.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,CRAFTS / TRADES EMPLOYEES  06
22,0.0,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,SERVICE EMPLOYEES    07
23,37.83299999999999,0,2002,Year,UNIVERSITY OF THE FREE STATE,3.0 Public Service,TOTAL             08
24,162.848,0,2002,Year,UNIVERSITY OF THE FREE STATE,4.0 Academic Support,INSTR/ RESEARCH  PROF   01
