,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,436.855,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,7.75,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,4.704,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,10.811,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,2.967,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,463.086,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),1.0 INSTRUCTION,TOTAL 
8,93.435,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,1.45,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,0.551,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,SPEC/ SUPP PROF
11,0.542,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.609,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,SERVICE EMPLOYEES
15,96.587,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),2.0 RESEARCH ,TOTAL 
16,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,0.0,0,2016,Year,INSTITUTION: H09 (UNIVERSITY OF LIMPOPO),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
