,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,474.15,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,0.573,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,0.625,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,1.009,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,476.357,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,TOTAL 
8,44.648,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,SPEC/ SUPP PROF
11,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,SERVICE EMPLOYEES
15,44.648,0,2015,Year,INSTITUTION: H04 (DURBAN UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,TOTAL 
