,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,435.505,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,7.244,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,1.419,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,31.694,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,15.58,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.05,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,491.493,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),1.0 INSTRUCTION,TOTAL 
8,39.879,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,3.556,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,0.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,SPEC/ SUPP PROF
11,1.263,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,2.055,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,SERVICE EMPLOYEES
15,46.752,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),2.0 RESEARCH ,TOTAL 
16,0.01,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,1.3,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,0.586,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
19,1.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,TECHNICAL EMPLOYEES
20,2.696,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,NON-PROF ADMIN EMPLOYEES
21,0.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,CRAFTS / TRADES EMPLOYEES
22,0.0,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,SERVICE EMPLOYEES
23,5.592,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),3.0 PUBLIC SERVICE,TOTAL 
24,63.558,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),4.0 ACADEMIC SUPPORT,INSTR/ RESEARCH  PROF 
25,26.262,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),4.0 ACADEMIC SUPPORT,EXEC/ ADMIN / MANAG PROF
26,53.811,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),4.0 ACADEMIC SUPPORT,SPEC/ SUPP PROF
27,84.47,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),4.0 ACADEMIC SUPPORT,TECHNICAL EMPLOYEES
28,292.593,0,2015,Year,INSTITUTION: H18 (VAAL UNIVERSITY OF TECHNOLOGY),4.0 ACADEMIC SUPPORT,NON-PROF ADMIN EMPLOYEES
