,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,454.271,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,0.75,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,9.459,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,1.25,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,2.002,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,1.0,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,468.732,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),1.0 INSTRUCTION,TOTAL 
8,79.034,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,0.25,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,1.36,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,SPEC/ SUPP PROF
11,0.2,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.313,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,SERVICE EMPLOYEES
15,81.157,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),2.0 RESEARCH ,TOTAL 
16,5.766,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,0.3,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,0.042,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
19,1.3,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,TECHNICAL EMPLOYEES
20,16.35,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,NON-PROF ADMIN EMPLOYEES
21,5.271,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,CRAFTS / TRADES EMPLOYEES
22,1.5,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,SERVICE EMPLOYEES
23,30.529,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),3.0 PUBLIC SERVICE,TOTAL 
24,124.385,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,INSTR/ RESEARCH  PROF 
25,2.0,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,EXEC/ ADMIN / MANAG PROF
26,53.953,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,SPEC/ SUPP PROF
27,12.92,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,TECHNICAL EMPLOYEES
28,229.932,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,NON-PROF ADMIN EMPLOYEES
29,1.471,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,CRAFTS / TRADES EMPLOYEES
30,11.2,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,SERVICE EMPLOYEES
31,435.861,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),4.0 ACADEMIC SUPPORT,TOTAL 
32,15.033,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,INSTR/ RESEARCH  PROF 
33,1.35,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,EXEC/ ADMIN / MANAG PROF
34,8.252,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,SPEC/ SUPP PROF
35,2.619,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,TECHNICAL EMPLOYEES
36,43.279,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,NON-PROF ADMIN EMPLOYEES
37,5.1,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,CRAFTS / TRADES EMPLOYEES
38,2.264,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,SERVICE EMPLOYEES
39,77.896,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),5.0 STUDENT SERVICES,TOTAL 
40,10.162,0,2013,Year,INSTITUTION: H19 (WALTER SISULU UNIVERSITY),6.0 INSTITUTIONAL SUPPORT,INSTR/ RESEARCH  PROF 
