,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,870.687,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,1.264,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,0.499,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,3.185,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,5.345,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,880.981,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),1.0 INSTRUCTION,TOTAL 
8,454.065,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,1.795,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,0.15,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,SPEC/ SUPP PROF
11,0.602,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.46,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.0,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,SERVICE EMPLOYEES
15,457.071,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),2.0 RESEARCH ,TOTAL 
16,179.212,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,0.08,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,0.928,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
19,0.141,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,TECHNICAL EMPLOYEES
20,0.884,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,NON-PROF ADMIN EMPLOYEES
21,0.0,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,CRAFTS / TRADES EMPLOYEES
22,0.0,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,SERVICE EMPLOYEES
23,181.245,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),3.0 PUBLIC SERVICE,TOTAL 
24,190.332,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,INSTR/ RESEARCH  PROF 
25,37.725,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,EXEC/ ADMIN / MANAG PROF
26,64.567,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,SPEC/ SUPP PROF
27,424.341,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,TECHNICAL EMPLOYEES
28,739.456,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,NON-PROF ADMIN EMPLOYEES
29,0.749,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,CRAFTS / TRADES EMPLOYEES
30,103.009,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,SERVICE EMPLOYEES
31,1560.179,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),4.0 ACADEMIC SUPPORT,TOTAL 
32,9.339,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),5.0 STUDENT SERVICES,INSTR/ RESEARCH  PROF 
33,3.9,0,2016,Year,INSTITUTION: H08 (UNIVERSITY OF KWAZULU-NATAL),5.0 STUDENT SERVICES,EXEC/ ADMIN / MANAG PROF
