,OBS,DATAMARKER,TIME,TIMEUNIT,Institution,Programme,Personnel Category
0,738.776,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,INSTR/ RESEARCH  PROF 
1,9.446,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,EXEC/ ADMIN / MANAG PROF
2,14.248,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,SPEC/ SUPP PROF
3,2.385,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,TECHNICAL EMPLOYEES
4,1.789,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,NON-PROF ADMIN EMPLOYEES
5,0.0,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,CRAFTS / TRADES EMPLOYEES
6,0.0,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,SERVICE EMPLOYEES
7,766.643,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),1.0 INSTRUCTION,TOTAL 
8,292.031,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,INSTR/ RESEARCH  PROF 
9,4.758,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,EXEC/ ADMIN / MANAG PROF
10,18.029,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,SPEC/ SUPP PROF
11,2.269,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,TECHNICAL EMPLOYEES
12,0.875,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,NON-PROF ADMIN EMPLOYEES
13,0.0,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,CRAFTS / TRADES EMPLOYEES
14,0.056,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,SERVICE EMPLOYEES
15,318.018,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),2.0 RESEARCH ,TOTAL 
16,16.565,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,INSTR/ RESEARCH  PROF 
17,0.356,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,EXEC/ ADMIN / MANAG PROF
18,2.448,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,SPEC/ SUPP PROF
19,0.287,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,TECHNICAL EMPLOYEES
20,1.248,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,NON-PROF ADMIN EMPLOYEES
21,0.0,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,CRAFTS / TRADES EMPLOYEES
22,0.198,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,SERVICE EMPLOYEES
23,21.102,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),3.0 PUBLIC SERVICE,TOTAL 
24,835.672,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),4.0 ACADEMIC SUPPORT,INSTR/ RESEARCH  PROF 
25,114.638,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),4.0 ACADEMIC SUPPORT,EXEC/ ADMIN / MANAG PROF
26,279.156,0,2012,Year,INSTITUTION: H12 (UNIVERSITY OF PRETORIA),4.0 ACADEMIC SUPPORT,SPEC/ SUPP PROF
